iteration,incumbent_aic,incumbent_bic,incumbent_MAE,incumbent_MSE,incumbent_MAE_TEST,incumbent_MSE_TEST,incumbent_MAE_VAL,incumbent_MSE_VAL,incumbent_RMSE_VAL,incumbent_RMSE_TEST,incumbent_RMSE,incumbent_sol_num,incumbent_num_parm,incumbent_pval_exceed,incumbent_pval_percentage,incumbent_loglik,incumbent_simple,incumbent_CAIC,incumbent_DIC,incumbent_HQIC,incumbent_AICc,best_aic,best_bic,best_MAE,best_MSE,best_MAE_TEST,best_MSE_TEST,best_MAE_VAL,best_MSE_VAL,best_RMSE_VAL,best_RMSE_TEST,best_RMSE,best_sol_num,best_num_parm,best_pval_exceed,best_pval_percentage,best_loglik,best_CAIC,best_DIC,best_HQIC,best_AICc
113,61538.315088914496,61650.62391530507,16.830081149283597,773.2047249888059,16.993547219103775,609.8143090219337,10000000.0,10000000.0,10000000.0,24.694418580358068,27.806559028200628,255,30,21,0.7,-30739.157544457248,f_rp_c_p,61640.25996996003,61545.053795460226,61579.42817927733,61548.15635875577,17634.053912690597,17749.502641118255,17.94930843568048,1481.680682700519,19.817865001313184,3602.0810858131927,10000000.0,10000000.0,10000000.0,41.98957991266618,35.871649968829786,186.9,30.8,21.85,0.7105778291608134,-8786.226956345297,17738.717323897345,17640.97231807755,17676.26335212978,17644.621079177985
114,2717.081192439453,2843.964529015433,919.7608855764106,896462.0375913745,912.0649728174076,889535.4048942436,10000000.0,10000000.0,10000000.0,943.1518461489876,946.8167919884894,256,34,23,0.6764705882352942,-1324.5405962197265,f_rp_cxh_p,2832.6187242910564,2724.7183931912805,2763.6760281840043,2729.946057304318,17634.053912690597,17749.502641118255,17.94930843568048,1481.680682700519,19.817865001313184,3602.0810858131927,10000000.0,10000000.0,10000000.0,41.98957991266618,35.871649968829786,186.9,30.8,21.85,0.7105778291608134,-8786.226956345297,17738.717323897345,17640.97231807755,17676.26335212978,17644.621079177985
115,43150.94546693456,43263.75429332513,16.805659223635143,772.4124558510124,16.98234905341349,609.5379305006395,10000000.0,10000000.0,10000000.0,24.688821974744755,27.792309293238162,257,30,22,0.7333333333333333,-21545.47273346728,f_rp_cxh_p,43252.890347980094,43157.68417348029,43192.058557297394,43160.78673677583,17634.053912690597,17749.502641118255,17.94930843568048,1481.680682700519,19.817865001313184,3602.0810858131927,10000000.0,10000000.0,10000000.0,41.98957991266618,35.871649968829786,186.9,30.8,21.85,0.7105778291608134,-8786.226956345297,17738.717323897345,17640.97231807755,17676.26335212978,17644.621079177985
116,39781.19372494412,39891.108923788335,16.59231259802413,762.888435999734,16.837447288718487,601.6044958702378,10000000.0,10000000.0,10000000.0,24.527627196087227,27.62043511604649,258,29,23,0.7931034482758621,-19861.59686247206,f_rp_c_p,39879.74044328813,39787.70780793832,39820.93637896153,39790.35161968096,17949.727935224113,18065.251663651776,17.941542330465982,1481.335671641689,19.812188167567804,3601.7321357559276,10000000.0,10000000.0,10000000.0,41.98248701552844,35.865418451815344,193.65,30.8,22.0,0.7157502429539169,-8944.063967612057,18054.391346430864,17956.646340611067,17991.9373746633,17960.295101711505
117,2709.0170345143815,2824.7194884513046,110.43331222110034,65624.01876583803,93.47582842185093,35851.45534952012,10000000.0,10000000.0,10000000.0,189.3448054463605,256.1718539688504,259,31,21,0.6774193548387096,-1323.5085172571908,f_rp_cxh_p,2814.3600782614317,2715.980364611636,2751.500561222649,2719.5702260037433,17949.727935224113,18065.251663651776,17.941542330465982,1481.335671641689,19.812188167567804,3601.7321357559276,10000000.0,10000000.0,10000000.0,41.98248701552844,35.865418451815344,193.65,30.8,22.0,0.7157502429539169,-8944.063967612057,18054.391346430864,17956.646340611067,17991.9373746633,17960.295101711505
118,36394.67970335926,36510.88215729618,24.6151834802084,6415.717902042116,51.24352991159626,34155.93529634352,10000000.0,10000000.0,10000000.0,184.81324437481078,80.09817664617664,260,31,22,0.7096774193548387,-18166.33985167963,f_rp_c_p,36500.02274710631,36401.643033456516,36437.16323006753,36405.23289484862,17949.727935224113,18065.251663651776,17.941542330465982,1481.335671641689,19.812188167567804,3601.7321357559276,10000000.0,10000000.0,10000000.0,41.98248701552844,35.865418451815344,193.65,30.8,22.0,0.7157502429539169,-8944.063967612057,18054.391346430864,17956.646340611067,17991.9373746633,17960.295101711505
119,73918.42229854446,74042.4120075741,17.396527090421973,882.8485806609519,16.685214833401037,604.3715635501106,10000000.0,10000000.0,10000000.0,24.58396964589142,29.712767973733985,261,33,24,0.7272727272727273,-36926.21114927223,f_rp_c_p,74030.56166769455,73925.83487574477,73963.6466979436,73930.4868146735,17949.727935224113,18065.251663651776,17.941542330465982,1481.335671641689,19.812188167567804,3601.7321357559276,10000000.0,10000000.0,10000000.0,41.98248701552844,35.865418451815344,193.65,30.8,22.0,0.7157502429539169,-8944.063967612057,18054.391346430864,17956.646340611067,17991.9373746633,17960.295101711505
120,1694.50952713901,1811.7119810759332,14.510323537011375,4747.249111320165,8.949342403362454,172.92574951583083,10000000.0,10000000.0,10000000.0,13.150123555154561,68.90028382612198,262,31,24,0.7741935483870968,-816.254763569505,f_rp_cxh_p,1799.8525708860604,1701.4728572362644,1736.9930538472777,1705.0627186283718,17905.673247817453,18020.49325073584,17.722047327537446,1465.4817864480892,19.65350264370137,3595.9738448173703,10000000.0,10000000.0,10000000.0,41.79133017375638,35.75222845589716,195.75,30.6,21.95,0.718745634658986,-8922.236623908726,18009.657026483896,17912.546728494097,17947.608599987554,17916.083291270614
122,1819.2424203559385,1931.5512467465094,13.092509819090491,4726.712699260056,7.288641809121556,115.86983943669462,10000000.0,10000000.0,10000000.0,10.764285365814798,68.75109234957694,264,30,21,0.7,-879.6212101779693,f_rp_p,1921.1873014014711,1825.9811269016686,1860.355510718778,1829.0836901972084,16347.730851575077,16462.550854493464,17.539994341301632,1663.3077502031488,19.172851284371212,3571.354892817863,10000000.0,10000000.0,10000000.0,41.096409332431335,37.80216512869628,201.0,30.6,21.95,0.718745634658986,-8143.265425787538,16451.714630241524,16354.604332251722,16389.66620374518,16358.140895028238
123,122410.70541786574,122524.01424425631,16.831818183047474,773.2499999993453,17.0,609.8727272727273,10000000.0,10000000.0,10000000.0,24.695601374996464,27.80737312295689,265,30,23,0.7666666666666667,-61175.35270893287,f_rp_p,122512.65029891128,122417.44412441147,122451.81850822858,122420.54668770701,16347.730851575077,16462.550854493464,17.539994341301632,1663.3077502031488,19.172851284371212,3571.354892817863,10000000.0,10000000.0,10000000.0,41.096409332431335,37.80216512869628,201.0,30.6,21.95,0.718745634658986,-8143.265425787538,16451.714630241524,16354.604332251722,16389.66620374518,16358.140895028238
124,121435.31494754195,121543.73014638617,16.83181818198349,773.2499999989295,17.0,609.8727272727273,10000000.0,10000000.0,10000000.0,24.695601374996464,27.807373122949414,266,29,20,0.6896551724137931,-60688.657473770974,f_rp_c_p,121533.86166588597,121441.82903053616,121475.05760155935,121444.47284227879,16347.730851575077,16462.550854493464,17.539994341301632,1663.3077502031488,19.172851284371212,3571.354892817863,10000000.0,10000000.0,10000000.0,41.096409332431335,37.80216512869628,201.0,30.6,21.95,0.718745634658986,-8143.265425787538,16451.714630241524,16354.604332251722,16389.66620374518,16358.140895028238
125,162141.9905467808,162219.86309770786,983.1681818181818,967109.6136363636,983.0,966609.8727272727,10000000.0,10000000.0,10000000.0,983.1631974027875,983.4173140820552,267,20,20,1.0,-81050.9952733904,f_p,162209.95380081117,162146.4830178113,162169.39927368937,162146.21165230844,16347.730851575077,16462.550854493464,17.539994341301632,1663.3077502031488,19.172851284371212,3571.354892817863,10000000.0,10000000.0,10000000.0,41.096409332431335,37.80216512869628,201.0,30.6,21.95,0.718745634658986,-8143.265425787538,16451.714630241524,16354.604332251722,16389.66620374518,16358.140895028238
126,16741.25465620566,16854.06348259623,23.00299818181311,6233.835195615899,19.011714881884018,1380.2124041835702,10000000.0,10000000.0,10000000.0,37.15120999622449,78.954640114536,268,30,22,0.7333333333333333,-8340.62732810283,f_rp_c_p,16843.199537251192,16747.99336275139,16782.3677465685,16751.095926046928,16347.730851575077,16462.550854493464,17.539994341301632,1663.3077502031488,19.172851284371212,3571.354892817863,10000000.0,10000000.0,10000000.0,41.096409332431335,37.80216512869628,201.0,30.6,21.95,0.718745634658986,-8143.265425787538,16451.714630241524,16354.604332251722,16389.66620374518,16358.140895028238
127,88063.66322510262,88181.36567903955,21.113530892776872,5055.061211758843,16.999900019852845,609.8691519003784,10000000.0,10000000.0,10000000.0,24.69552898604074,71.09895366149098,269,31,25,0.8064516129032258,-44000.83161255131,f_rpxh_p,88169.00626884967,88070.62655519987,88106.14675181088,88074.21641659198,16347.730851575077,16462.550854493464,17.539994341301632,1663.3077502031488,19.172851284371212,3571.354892817863,10000000.0,10000000.0,10000000.0,41.096409332431335,37.80216512869628,201.0,30.6,21.95,0.718745634658986,-8143.265425787538,16451.714630241524,16354.604332251722,16389.66620374518,16358.140895028238
128,62643.15324948817,62736.993938146974,16.8314058524986,773.2311924260165,16.99992324087991,609.8638327956287,10000000.0,10000000.0,10000000.0,24.69542129212678,27.807034944884297,270,25,18,0.72,-31296.576624744084,f_rp_c_p,62728.107317026115,62648.76883827628,62677.414158123865,62649.854280416,16347.730851575077,16462.550854493464,17.539994341301632,1663.3077502031488,19.172851284371212,3571.354892817863,10000000.0,10000000.0,10000000.0,41.096409332431335,37.80216512869628,201.0,30.6,21.95,0.718745634658986,-8143.265425787538,16451.714630241524,16354.604332251722,16389.66620374518,16358.140895028238
129,121569.88364727021,121705.0542389389,16.831818181818196,773.25,17.0,609.8727272727273,10000000.0,10000000.0,10000000.0,24.695601374996464,27.807373122968663,271,36,26,0.7222222222222222,-60748.941823635105,f_rp_p,121692.21750452484,121577.97009512509,121619.21935570562,121584.44102431939,16347.730851575077,16462.550854493464,17.539994341301632,1663.3077502031488,19.172851284371212,3571.354892817863,10000000.0,10000000.0,10000000.0,41.096409332431335,37.80216512869628,201.0,30.6,21.95,0.718745634658986,-8143.265425787538,16451.714630241524,16354.604332251722,16389.66620374518,16358.140895028238
130,19051.948456454316,19164.257282844887,20.787870061943376,2618.5992151837745,79.8743373745824,58514.354850561715,10000000.0,10000000.0,10000000.0,241.8974056300764,51.1722504408764,272,30,21,0.7,-9495.974228227158,f_rp_c_p,19153.89333749985,19058.687163000046,19093.061546817156,19061.789726295585,16347.730851575077,16462.550854493464,17.539994341301632,1663.3077502031488,19.172851284371212,3571.354892817863,10000000.0,10000000.0,10000000.0,41.096409332431335,37.80216512869628,201.0,30.6,21.95,0.718745634658986,-8143.265425787538,16451.714630241524,16354.604332251722,16389.66620374518,16358.140895028238
131,121896.48268622944,122019.97239525907,16.83181818181587,773.2499999999914,16.999999999993378,609.872727272672,10000000.0,10000000.0,10000000.0,24.695601374995345,27.807373122968507,273,33,23,0.696969696969697,-60915.24134311472,f_rp_cxh_p,122008.62205537953,121903.89526342975,121941.70708562857,121908.54720235847,16347.730851575077,16462.550854493464,17.539994341301632,1663.3077502031488,19.172851284371212,3571.354892817863,10000000.0,10000000.0,10000000.0,41.096409332431335,37.80216512869628,201.0,30.6,21.95,0.718745634658986,-8143.265425787538,16451.714630241524,16354.604332251722,16389.66620374518,16358.140895028238
132,34628.974626419455,34737.88982526367,16.740531473778248,770.397814395513,16.919575076039308,608.4489230519579,10000000.0,10000000.0,10000000.0,24.666757449084344,27.756041043266833,274,29,21,0.7241379310344828,-17285.487313209727,f_rp_c_p,34727.52134476347,34635.48870941366,34668.71728043687,34638.132521156294,16347.730851575077,16462.550854493464,17.539994341301632,1663.3077502031488,19.172851284371212,3571.354892817863,10000000.0,10000000.0,10000000.0,41.096409332431335,37.80216512869628,201.0,30.6,21.95,0.718745634658986,-8143.265425787538,16451.714630241524,16354.604332251722,16389.66620374518,16358.140895028238
133,26293.055153978265,26405.363980368835,26.407641051466527,8615.781491152635,52.77160717409166,34957.65244491165,10000000.0,10000000.0,10000000.0,186.96965648177152,92.82123405316607,275,30,21,0.7,-13116.527576989132,f_rp_c_p,26395.000035023797,26299.793860523994,26334.168244341105,26302.896423819533,16347.730851575077,16462.550854493464,17.539994341301632,1663.3077502031488,19.172851284371212,3571.354892817863,10000000.0,10000000.0,10000000.0,41.096409332431335,37.80216512869628,201.0,30.6,21.95,0.718745634658986,-8143.265425787538,16451.714630241524,16354.604332251722,16389.66620374518,16358.140895028238
134,162149.9905467808,162243.43760789328,983.1681818181818,967109.6136363636,983.0,966609.8727272727,10000000.0,10000000.0,10000000.0,983.1631974027875,983.4173140820552,276,24,24,1.0,-81050.9952733904,f_p,162231.54645161724,162155.3815120174,162182.8810190711,162156.14439293466,16347.730851575077,16462.550854493464,17.539994341301632,1663.3077502031488,19.172851284371212,3571.354892817863,10000000.0,10000000.0,10000000.0,41.096409332431335,37.80216512869628,201.0,30.6,21.95,0.718745634658986,-8143.265425787538,16451.714630241524,16354.604332251722,16389.66620374518,16358.140895028238
135,20727.93112142645,20833.452692724317,18.851648907917028,1528.463950967662,24.695115116666667,3997.83812548168,10000000.0,10000000.0,10000000.0,63.228459774706515,39.09557457011806,277,28,21,0.75,-10335.965560713224,f_rp_cxh_p,20823.079677068945,20734.22058086913,20766.30333909843,20736.433739227497,16347.730851575077,16462.550854493464,17.539994341301632,1663.3077502031488,19.172851284371212,3571.354892817863,10000000.0,10000000.0,10000000.0,41.096409332431335,37.80216512869628,201.0,30.6,21.95,0.718745634658986,-8143.265425787538,16451.714630241524,16354.604332251722,16389.66620374518,16358.140895028238
136,2139.170450854071,2240.7983946055847,983.1681818181818,967109.6136363636,983.0,966609.8727272727,10000000.0,10000000.0,10000000.0,983.1631974027875,983.4173140820552,278,27,20,0.7407407407407407,-1042.5852254270355,f_rp_c_p,2230.9208437950506,2145.235286745228,2176.172232180627,2147.045450854071,16347.730851575077,16462.550854493464,17.539994341301632,1663.3077502031488,19.172851284371212,3571.354892817863,10000000.0,10000000.0,10000000.0,41.096409332431335,37.80216512869628,201.0,30.6,21.95,0.718745634658986,-8143.265425787538,16451.714630241524,16354.604332251722,16389.66620374518,16358.140895028238
137,4574.137912823846,4682.053111668064,983.1681818181818,967109.6136363636,983.0,966609.8727272727,10000000.0,10000000.0,10000000.0,983.1631974027875,983.4173140820552,279,29,19,0.6551724137931034,-2258.068956411923,f_rp_cxh_p,4672.684631167861,4580.651995818052,4613.880566841258,4583.295807560688,16347.730851575077,16462.550854493464,17.539994341301632,1663.3077502031488,19.172851284371212,3571.354892817863,10000000.0,10000000.0,10000000.0,41.096409332431335,37.80216512869628,201.0,30.6,21.95,0.718745634658986,-8143.265425787538,16451.714630241524,16354.604332251722,16389.66620374518,16358.140895028238
138,56375.687136786844,56484.60233563106,16.831425265983935,773.2395941113934,16.99934862296172,609.8634181103042,10000000.0,10000000.0,10000000.0,24.695412896129195,27.807186015693738,280,29,21,0.7241379310344828,-28158.843568393422,f_rp_c_p,56474.23385513086,56382.20121978105,56415.42979080426,56384.845031523684,16347.730851575077,16462.550854493464,17.539994341301632,1663.3077502031488,19.172851284371212,3571.354892817863,10000000.0,10000000.0,10000000.0,41.096409332431335,37.80216512869628,201.0,30.6,21.95,0.718745634658986,-8143.265425787538,16451.714630241524,16354.604332251722,16389.66620374518,16358.140895028238
139,29090.34527792942,29210.441359412696,19.583613665132862,2532.2080223406474,16.963652722141514,608.6102584657194,10000000.0,10000000.0,10000000.0,24.67002753273128,50.321049495620095,281,32,23,0.71875,-14513.17263896471,f_rp_cxh_p,29199.08648437799,29097.5332315782,29134.199240983115,29101.63939557648,16347.730851575077,16462.550854493464,17.539994341301632,1663.3077502031488,19.172851284371212,3571.354892817863,10000000.0,10000000.0,10000000.0,41.096409332431335,37.80216512869628,201.0,30.6,21.95,0.718745634658986,-8143.265425787538,16451.714630241524,16354.604332251722,16389.66620374518,16358.140895028238
140,27991.274462345755,28104.083288736325,16.789481760161806,771.982213567894,16.96415115086567,608.7745962702079,10000000.0,10000000.0,10000000.0,24.67335802581821,27.78456790320652,282,30,22,0.7333333333333333,-13965.637231172877,f_rp_cxh_p,28093.219343391287,27998.013168891484,28032.387552708595,28001.115732187023,16149.941061172975,16263.692975827455,17.53867804214149,1663.272439928152,19.171613942204377,3571.3229505612085,10000000.0,10000000.0,10000000.0,41.09576219958053,37.801529844329174,206.05,30.3,21.85,0.7220789679923193,-8044.670530586487,16252.905391028966,16156.747154784161,16191.465282439447,16160.11529926574
142,1592.0288476009807,1700.4440464451993,12.171345590511754,370.3171726791858,9.950949675488747,283.0572787972786,10000000.0,10000000.0,10000000.0,16.82430619066589,19.24362680679465,284,29,20,0.6896551724137931,-767.0144238004904,f_rp_p,1690.5755659449956,1598.5429305951864,1631.7715016183924,1601.1867423378228,14672.577118996047,14787.252440537117,17.307175205979654,1643.1749899072809,18.82400054639461,3555.2122651628365,10000000.0,10000000.0,10000000.0,40.706864722857304,37.37422731187961,211.15,30.55,22.0,0.7211450599463423,-7305.738559498024,14776.390989527417,14679.439368495116,14714.443949348875,14682.901559517963
143,162137.9905467808,162208.07584261516,983.1681818181818,967109.6136363636,983.0,966609.8727272727,10000000.0,10000000.0,10000000.0,983.1631974027875,983.4173140820552,285,18,18,1.0,-81050.9952733904,f_p,162199.15747540814,162142.03377070825,162162.6584009985,162141.39353185543,14672.577118996047,14787.252440537117,17.307175205979654,1643.1749899072809,18.82400054639461,3555.2122651628365,10000000.0,10000000.0,10000000.0,40.706864722857304,37.37422731187961,211.15,30.55,22.0,0.7211450599463423,-7305.738559498024,14776.390989527417,14679.439368495116,14714.443949348875,14682.901559517963
144,1686.3031964068527,1784.037512612014,37.2313168770766,3778.543173830422,35.185737323574244,4095.39299431431,10000000.0,10000000.0,10000000.0,63.99525759237406,61.469855814296665,286,26,19,0.7307692307692307,-817.1515982034264,f_rp_c_p,1774.6554266463143,1692.1434087464854,1721.9345413879805,1693.5778078058165,14666.91496903182,14781.64029057289,18.305877902247225,1562.1541335139534,20.050952774978466,3737.301222619545,10000000.0,10000000.0,10000000.0,42.84171698981861,36.77383921799266,218.3,30.55,22.1,0.7249912137924961,-7302.90748451591,14770.728839563188,14673.77721853089,14708.781799384644,14677.239409553737
145,35174.364478787524,35286.6733051781,17.102698281282443,817.4993269043281,17.26035183354977,651.0340772805721,10000000.0,10000000.0,10000000.0,25.515369432570875,28.591945140272077,287,30,21,0.7,-17557.182239393762,f_rp_c_p,35276.30935983306,35181.10318533325,35215.47756915036,35184.205748628796,14666.91496903182,14781.64029057289,18.305877902247225,1562.1541335139534,20.050952774978466,3737.301222619545,10000000.0,10000000.0,10000000.0,42.84171698981861,36.77383921799266,218.3,30.55,22.1,0.7249912137924961,-7302.90748451591,14770.728839563188,14673.77721853089,14708.781799384644,14677.239409553737
146,10765.05970474502,10903.123923960056,51.55077511578306,28766.10185160548,52.88518924989737,25970.362255451888,10000000.0,10000000.0,10000000.0,161.15322601627275,169.605724701749,288,37,25,0.6756756756756757,-5345.52985237251,f_rp_cxh_p,10890.791724701176,10773.37077615142,10815.765849525855,10780.51025419557,14666.91496903182,14781.64029057289,18.305877902247225,1562.1541335139534,20.050952774978466,3737.301222619545,10000000.0,10000000.0,10000000.0,42.84171698981861,36.77383921799266,218.3,30.55,22.1,0.7249912137924961,-7302.90748451591,14770.728839563188,14673.77721853089,14708.781799384644,14677.239409553737
147,66406.58222402145,66526.17830550473,16.83180350193952,773.2494647101581,16.99997248019299,609.8722580537279,10000000.0,10000000.0,10000000.0,24.69559187494254,27.80736349800459,289,32,22,0.6875,-33171.291112010724,f_rp_c_p,66515.32343047002,66413.77017767023,66450.43618707515,66417.87634166851,14666.91496903182,14781.64029057289,18.305877902247225,1562.1541335139534,20.050952774978466,3737.301222619545,10000000.0,10000000.0,10000000.0,42.84171698981861,36.77383921799266,218.3,30.55,22.1,0.7249912137924961,-7302.90748451591,14770.728839563188,14673.77721853089,14708.781799384644,14677.239409553737
148,120073.02176247217,120193.61784395545,16.83181818194748,773.2499999960305,17.0,609.8727272727273,10000000.0,10000000.0,10000000.0,24.695601374996464,27.80737312289729,290,32,24,0.75,-60004.510881236085,f_rp_c_p,120181.76296892074,120080.20971612095,120116.87572552587,120084.31588011923,14666.91496903182,14781.64029057289,18.305877902247225,1562.1541335139534,20.050952774978466,3737.301222619545,10000000.0,10000000.0,10000000.0,42.84171698981861,36.77383921799266,218.3,30.55,22.1,0.7249912137924961,-7302.90748451591,14770.728839563188,14673.77721853089,14708.781799384644,14677.239409553737
149,6508.898447733265,6620.707274123836,25.437277581818627,7326.049186791992,16.145532010635378,537.1137733476702,10000000.0,10000000.0,10000000.0,23.1757151636723,85.59234303833487,291,30,20,0.6666666666666666,-3224.4492238666326,f_rp_cxh_p,6610.8433287787975,6515.637154278995,6550.011538096105,6518.739717574535,14666.91496903182,14781.64029057289,18.305877902247225,1562.1541335139534,20.050952774978466,3737.301222619545,10000000.0,10000000.0,10000000.0,42.84171698981861,36.77383921799266,218.3,30.55,22.1,0.7249912137924961,-7302.90748451591,14770.728839563188,14673.77721853089,14708.781799384644,14677.239409553737
150,36665.572557533975,36773.48775637819,21.325963609811847,5317.226992705913,16.877977610881906,608.6135815339798,10000000.0,10000000.0,10000000.0,24.67009488295454,72.91931837795738,292,29,19,0.6551724137931034,-18303.786278766987,f_rpxh_p,36764.11927587799,36672.08664052818,36705.31521155139,36674.730452270815,14666.91496903182,14781.64029057289,18.305877902247225,1562.1541335139534,20.050952774978466,3737.301222619545,10000000.0,10000000.0,10000000.0,42.84171698981861,36.77383921799266,218.3,30.55,22.1,0.7249912137924961,-7302.90748451591,14770.728839563188,14673.77721853089,14708.781799384644,14677.239409553737
151,162143.9905467808,162225.7567252542,983.1681818181818,967109.6136363636,983.0,966609.8727272727,10000000.0,10000000.0,10000000.0,983.1631974027875,983.4173140820552,293,21,21,1.0,-81050.9952733904,f_p,162215.3519635127,162148.70764136282,162172.7697100348,162148.65721344747,14666.91496903182,14781.64029057289,18.305877902247225,1562.1541335139534,20.050952774978466,3737.301222619545,10000000.0,10000000.0,10000000.0,42.84171698981861,36.77383921799266,218.3,30.55,22.1,0.7249912137924961,-7302.90748451591,14770.728839563188,14673.77721853089,14708.781799384644,14677.239409553737
152,1994.4034924957987,2122.786829071779,237.3060125187059,196937.13229146443,237.06642210790204,203886.79565260545,10000000.0,10000000.0,10000000.0,451.5382549160209,443.7759933699258,294,34,26,0.7647058823529411,-963.2017462478993,f_rpxh_p,2109.941024347402,2002.040693247626,2040.9983282403502,2007.2683573606635,14666.91496903182,14781.64029057289,18.305877902247225,1562.1541335139534,20.050952774978466,3737.301222619545,10000000.0,10000000.0,10000000.0,42.84171698981861,36.77383921799266,218.3,30.55,22.1,0.7249912137924961,-7302.90748451591,14770.728839563188,14673.77721853089,14708.781799384644,14677.239409553737
153,14721.562681811256,14849.446018387236,21.796236405179624,5258.773295504715,16.356413467808732,578.3262721858918,10000000.0,10000000.0,10000000.0,24.0484151699419,72.51739994997556,295,34,25,0.7352941176470589,-7326.781340905628,f_rp_c_p,14837.10021366286,14729.199882563084,14768.157517555808,14734.427546676121,14666.91496903182,14781.64029057289,18.305877902247225,1562.1541335139534,20.050952774978466,3737.301222619545,10000000.0,10000000.0,10000000.0,42.84171698981861,36.77383921799266,218.3,30.55,22.1,0.7249912137924961,-7302.90748451591,14770.728839563188,14673.77721853089,14708.781799384644,14677.239409553737
154,14001.940122843418,14106.461694141284,20.357696359935186,3176.1808146400444,49.77282429805229,34008.62638320948,10000000.0,10000000.0,10000000.0,184.41427922807247,56.35761540945504,296,28,19,0.6785714285714286,-6972.970061421709,f_rp_cxh_p,14097.088678485916,14008.2295822861,14040.312340515402,14010.442740644465,14666.91496903182,14781.64029057289,18.305877902247225,1562.1541335139534,20.050952774978466,3737.301222619545,10000000.0,10000000.0,10000000.0,42.84171698981861,36.77383921799266,218.3,30.55,22.1,0.7249912137924961,-7302.90748451591,14770.728839563188,14673.77721853089,14708.781799384644,14677.239409553737
155,1618.3505496429518,1727.7657484871704,9.126497176174006,211.84085906273083,8.08231232865186,165.54162934313928,10000000.0,10000000.0,10000000.0,12.866298198904737,14.554753830372084,297,29,22,0.7586206896551724,-780.1752748214759,f_rp_c_p,1716.8972679869667,1624.8646326371575,1658.0932036603635,1627.508444379794,14441.921130381877,14555.603363659035,17.85781432120086,1466.7762699574118,18.444955891106215,2745.4816886886692,10000000.0,10000000.0,10000000.0,36.413622509133035,35.19973084048668,226.9,30.25,22.05,0.730065105418112,-7190.710565190939,14544.715552102785,14448.715992815483,14483.37682983107,14452.018683031934
156,8128.379492828122,8245.581946765045,41.87906146190244,11800.82946393773,79.34056846886342,53958.64420683983,10000000.0,10000000.0,10000000.0,232.2900002299708,108.63162276214845,298,31,24,0.7741935483870968,-4033.189746414061,f_rp_cxh_p,8233.722536575173,8135.342822925377,8170.863019536389,8138.932684317484,14441.921130381877,14555.603363659035,17.85781432120086,1466.7762699574118,18.444955891106215,2745.4816886886692,10000000.0,10000000.0,10000000.0,36.413622509133035,35.19973084048668,226.9,30.25,22.05,0.730065105418112,-7190.710565190939,14544.715552102785,14448.715992815483,14483.37682983107,14452.018683031934
157,1970.852923527852,2057.906357093956,104.18315875039302,50163.14770523843,71.3768290739334,25817.707505744587,10000000.0,10000000.0,10000000.0,160.6788956451487,223.97131000473794,299,23,18,0.782608695652174,-962.426461763926,f_rp_p,2049.0106656627604,1976.0192652129117,2002.3729594726956,1976.4855765890766,14441.921130381877,14555.603363659035,17.85781432120086,1466.7762699574118,18.444955891106215,2745.4816886886692,10000000.0,10000000.0,10000000.0,36.413622509133035,35.19973084048668,226.9,30.25,22.05,0.730065105418112,-7190.710565190939,14544.715552102785,14448.715992815483,14483.37682983107,14452.018683031934
158,17223.38286288206,17339.085316818982,32.51934211080581,16285.516512367742,49.85417925198691,34006.77557496203,10000000.0,10000000.0,10000000.0,184.40926108783697,127.61471902710808,300,31,21,0.6774193548387096,-8580.69143144103,f_rpxh_p,17328.725906629108,17230.346192979312,17265.866389590326,17233.93605437142,14441.921130381877,14555.603363659035,17.85781432120086,1466.7762699574118,18.444955891106215,2745.4816886886692,10000000.0,10000000.0,10000000.0,36.413622509133035,35.19973084048668,226.9,30.25,22.05,0.730065105418112,-7190.710565190939,14544.715552102785,14448.715992815483,14483.37682983107,14452.018683031934
159,14938.138568269145,15047.053767113364,16.67142428672538,781.1207028240163,18.208941657123503,761.8899671135481,10000000.0,10000000.0,10000000.0,27.60235437627646,27.948536684843024,301,29,21,0.7241379310344828,-7440.069284134573,f_rp_c_p,15036.68528661316,14944.652651263352,14977.881222286556,14947.296463005987,14433.94900964642,14547.291880168943,17.80720815054581,1444.760836157155,18.559414027658814,2755.1106387225873,10000000.0,10000000.0,10000000.0,36.60072831849751,34.849709979639535,231.15,30.15,22.05,0.7324010342279006,-7186.82450482321,14536.40361509718,14440.721409724876,14475.267665461073,14443.976797458852
160,31717.314374897065,31830.123201287635,23.460748032916317,6420.530983619839,36.72069753443088,19212.43800469685,10000000.0,10000000.0,10000000.0,138.60893912261523,80.12821590188963,302,30,22,0.7333333333333333,-15828.657187448533,f_rp_p,31819.259255942598,31724.053081442795,31758.427465259905,31727.155644738334,14433.94900964642,14547.291880168943,17.80720815054581,1444.760836157155,18.559414027658814,2755.1106387225873,10000000.0,10000000.0,10000000.0,36.60072831849751,34.849709979639535,231.15,30.15,22.05,0.7324010342279006,-7186.82450482321,14536.40361509718,14440.721409724876,14475.267665461073,14443.976797458852
