Iteration,Family,Upper Vars,Lower Vars,Val RMSE,BIC,Pareto Efficient,Beats benchmark (BIC+RMSE),BIC improvement vs benchmark,RMSE improvement vs benchmark,Joint improvement score,Selected by Pareto 
301,poisson,"FRICTION_Z, INTECHAG_Z, SLOPE_Z",SLOPE_Z,13.503679045296115,1888.4520468876271,False,False,,,,False
1180,poisson,"FC_1, HISNOW, MINRAD_Z, TANGENT_Z, URB",URB,17.46553747936142,1888.9893554496184,False,False,,,,False
543,poisson,"AVEPRE_Z, GBRPM_Z, LOWPRE, MEDWIDTH_Z, MXGRDIFF_Z, SLOPE_Z","LANES_Z, MINRAD_Z, WIDTH_Z",18.785507843021037,1889.109870558396,False,False,,,,False
446,poisson,"FRICTION_Z, MXGRADE_Z, MXGRDIFF_Z","HISNOW, SPEED_Z",17.044793535988763,1889.3154807523554,False,False,,,,False
1135,poisson,"EXPOSE_Z, INTPM_Z, LOWPRE","CURVES_Z, MEDWIDTH_Z",16.88266040261736,1889.5810651291545,False,False,,,,False
522,poisson,"CURVES_Z, FC_2, GBRPM_Z, GRADEBR_Z, MEDWIDTH_Z, SLOPE_Z","CURVES_Z, MIMEDSH_Z",17.648172304074297,1889.8771293469351,False,False,,,,False
752,poisson,"FC_2, HISNOW, LANES_Z, MIGRADE_Z, MXGRADE_Z, SPEED_Z, TANGENT_Z, URB",MINRAD_Z,17.279153219418077,1889.9660323016276,False,False,,,,False
143,poisson,"EXPOSE_Z, FC_2, INTPM_Z, LANES_Z, MIMEDSH_Z, MINRAD_Z, MXGRDIFF_Z, SPEED_Z, URB","AVESNOW_Z, MINRAD_Z",17.106669586204003,1889.9779287101405,False,False,,,,False
1845,poisson,"CPM_Z, GRADEBR_Z, MIMEDSH_Z",HISNOW,17.44054700542443,1891.2419646333046,False,False,,,,False
673,poisson,"HISNOW, MXMEDSH_Z",CURVES_Z,16.49998745366401,1891.277745834331,False,False,,,,False
402,poisson,"ACCESS_Z, CURVES_Z, GBRPM_Z, MXGRADE_Z, MXMEDSH_Z","ACCESS_Z, AVESNOW_Z, SPEED_Z, WIDTH_Z",16.25887415837916,1891.3256617719703,False,False,,,,False
798,poisson,"AVEPRE_Z, AVESNOW_Z, EXPOSE_Z, FC_1, FRICTION_Z, GBRPM_Z, MIGRADE_Z, MXMEDSH_Z, SLOPE_Z, URB","CURVES_Z, LANES_Z, WIDTH_Z",16.44388045711307,1891.339786327316,False,False,,,,False
1771,poisson,"MXGRADE_Z, TANGENT_Z","AVESNOW_Z, MIMEDSH_Z",17.633509183538536,1891.4481479901863,False,False,,,,False
1256,poisson,"CURVES_Z, LOWPRE","ACCESS_Z, LANES_Z, WIDTH_Z",17.439309804039972,1891.5240457138502,False,False,,,,False
560,poisson,"AVEPRE_Z, CPM_Z, GBRPM_Z, LOWPRE, MINRAD_Z, MXGRADE_Z, TANGENT_Z",WIDTH_Z,17.540756096835374,1891.5808660519995,False,False,,,,False
1322,poisson,"INTECHAG_Z, MIMEDSH_Z, MXGRDIFF_Z",MEDWIDTH_Z,17.127342886467464,1891.7993598220528,False,False,,,,False
320,poisson,"AVEPRE_Z, CURVES_Z, FC_2, MINRAD_Z, MXMEDSH_Z, WIDTH_Z","ACCESS_Z, CURVES_Z, HISNOW",16.806017523918847,1891.9449317715205,False,False,,,,False
613,poisson,"FC_1, FC_2, HISNOW, MXGRDIFF_Z","HISNOW, SPEED_Z, URB",16.9051041939614,1893.09180991356,False,False,,,,False
846,poisson,"CURVES_Z, EXPOSE_Z, HISNOW, MEDWIDTH_Z, MIGRADE_Z, SPEED_Z","AVEPRE_Z, MEDWIDTH_Z",16.05111446703743,1893.5101771476764,False,False,,,,False
517,poisson,"FC_2, MINRAD_Z, MXGRDIFF_Z","AVESNOW_Z, MIMEDSH_Z, URB",17.73664673231455,1894.173419700975,False,False,,,,False
1326,poisson,"LANES_Z, MIMEDSH_Z, TANGENT_Z",HISNOW,17.263720735505,1894.3854300124356,False,False,,,,False
736,poisson,"FC_2, GBRPM_Z, GRADEBR_Z, MIGRADE_Z, URB","FRICTION_Z, MIMEDSH_Z, SLOPE_Z, SPEED_Z",17.94330376262051,1894.3921313823805,False,False,,,,False
1282,poisson,"GBRPM_Z, SLOPE_Z, WIDTH_Z","MEDWIDTH_Z, SLOPE_Z",13.588084591547325,1894.467774629135,False,False,,,,False
364,poisson,"INTECHAG_Z, MEDWIDTH_Z, MIGRADE_Z, SLOPE_Z","AVEPRE_Z, CURVES_Z, FRICTION_Z",17.208052465187464,1894.570759976376,False,False,,,,False
279,poisson,"GBRPM_Z, URB","HISNOW, MIMEDSH_Z, WIDTH_Z",17.40207313572328,1894.8011075994837,False,False,,,,False
257,poisson,"AVEPRE_Z, FC_2, MEDWIDTH_Z, MIGRADE_Z, MXGRDIFF_Z, MXMEDSH_Z, SPEED_Z, URB","MEDWIDTH_Z, MINRAD_Z",15.88716157371585,1894.822970496943,False,False,,,,False
847,poisson,"ACCESS_Z, CURVES_Z, EXPOSE_Z, HISNOW, MEDWIDTH_Z, SPEED_Z","AVEPRE_Z, MEDWIDTH_Z",16.208707669539354,1894.9079116814871,False,False,,,,False
496,poisson,"FRICTION_Z, MEDWIDTH_Z, SLOPE_Z","FRICTION_Z, MEDWIDTH_Z, SLOPE_Z",13.680567252155022,1895.1714303742122,False,False,,,,False
182,poisson,"CURVES_Z, FC_1, FRICTION_Z, WIDTH_Z","CURVES_Z, HISNOW, URB",17.078470797281895,1895.2320363387905,False,False,,,,False
709,poisson,"AVESNOW_Z, CPM_Z, GBRPM_Z, GRADEBR_Z, LOWPRE, MEDWIDTH_Z, MXGRDIFF_Z, URB","ACCESS_Z, URB, WIDTH_Z",17.708822913541578,1895.3589461264776,False,False,,,,False
513,poisson,"AVEPRE_Z, CPM_Z, EXPOSE_Z, FC_1, GRADEBR_Z, MEDWIDTH_Z","FRICTION_Z, MXMEDSH_Z",15.704329877310979,1896.309301953311,False,False,,,,False
173,poisson,"AVESNOW_Z, CPM_Z, MIMEDSH_Z, MINRAD_Z, MXGRDIFF_Z, SLOPE_Z",ACCESS_Z,18.225927858163864,1896.7203924029195,False,False,,,,False
533,poisson,"EXPOSE_Z, GRADEBR_Z, MXMEDSH_Z","CURVES_Z, HISNOW, URB",16.320447277563854,1896.9936108009877,False,False,,,,False
1134,poisson,"FRICTION_Z, HISNOW, SPEED_Z","ACCESS_Z, HISNOW, MXMEDSH_Z",16.53235854176113,1897.1031978176893,False,False,,,,False
816,poisson,"ACCESS_Z, CPM_Z, CURVES_Z, FC_1, FC_2, INTPM_Z, SPEED_Z","HISNOW, MEDWIDTH_Z, SLOPE_Z, WIDTH_Z",16.95794829112033,1897.5495628533881,False,False,,,,False
1767,poisson,"MIGRADE_Z, MXGRADE_Z, TANGENT_Z","ACCESS_Z, AVESNOW_Z, MIMEDSH_Z",17.43914848165059,1897.5842211841382,False,False,,,,False
325,poisson,"AVEPRE_Z, FC_2, GBRPM_Z, INTPM_Z, LANES_Z, SLOPE_Z, TANGENT_Z","AVEPRE_Z, LANES_Z, URB",15.69598745470165,1897.8269562735159,False,False,,,,False
249,poisson,"GRADEBR_Z, INTECHAG_Z, SLOPE_Z, TANGENT_Z","FRICTION_Z, MIMEDSH_Z, SPEED_Z",18.073264219136867,1898.0142795270783,False,False,,,,False
12,poisson,"GRADEBR_Z, LANES_Z, MEDWIDTH_Z, MIMEDSH_Z, URB",WIDTH_Z,17.46695390694004,1898.202206868431,False,False,,,,False
112,poisson,"AVEPRE_Z, CPM_Z, FRICTION_Z, LANES_Z, MIGRADE_Z, MINRAD_Z, MXGRADE_Z, MXGRDIFF_Z, SPEED_Z, URB",SLOPE_Z,17.8097435124465,1898.2345213135586,False,False,,,,False
155,poisson,"ACCESS_Z, AVEPRE_Z, CPM_Z, EXPOSE_Z, HISNOW, MEDWIDTH_Z, MINRAD_Z, MXGRADE_Z, SLOPE_Z","HISNOW, MXMEDSH_Z",17.05598561591441,1898.3304170882543,False,False,,,,False
1035,poisson,"AVEPRE_Z, CURVES_Z, EXPOSE_Z, GBRPM_Z, INTECHAG_Z, MEDWIDTH_Z, TANGENT_Z, WIDTH_Z",AVEPRE_Z,17.372587011134154,1898.6052712630405,False,False,,,,False
1861,poisson,"CPM_Z, MIMEDSH_Z",FRICTION_Z,17.755932437638247,1898.7244936432621,False,False,,,,False
1640,poisson,"AVESNOW_Z, MIMEDSH_Z","ACCESS_Z, LANES_Z",17.140244333504718,1898.8433949856235,False,False,,,,False
172,poisson,"AVEPRE_Z, AVESNOW_Z, CPM_Z, FC_2, GBRPM_Z, GRADEBR_Z, INTECHAG_Z, MEDWIDTH_Z, URB, WIDTH_Z","ACCESS_Z, CURVES_Z, SLOPE_Z, SPEED_Z",16.80576143014943,1898.8447095692784,False,False,,,,False
370,poisson,"CPM_Z, FC_2, LOWPRE, MIGRADE_Z, MXGRDIFF_Z","AVEPRE_Z, LANES_Z, MEDWIDTH_Z",17.599134854363044,1899.2291125837996,False,False,,,,False
833,poisson,"FC_2, LOWPRE","SLOPE_Z, SPEED_Z, URB, WIDTH_Z",17.648472430390093,1899.2988189574526,False,False,,,,False
1148,poisson,"FC_1, GRADEBR_Z, MINRAD_Z",MEDWIDTH_Z,16.69332115276277,1899.342570312004,False,False,,,,False
519,poisson,"ACCESS_Z, AVEPRE_Z, CPM_Z, GRADEBR_Z, INTPM_Z, MEDWIDTH_Z, MXGRADE_Z, MXGRDIFF_Z, SLOPE_Z","MINRAD_Z, MXMEDSH_Z",17.38368221331605,1899.9908911807365,False,False,,,,False
669,poisson,"AVESNOW_Z, CPM_Z, EXPOSE_Z, GRADEBR_Z, INTECHAG_Z, SLOPE_Z, SPEED_Z, URB","HISNOW, URB",17.77456514840727,1900.077101805225,False,False,,,,False
241,poisson,"MINRAD_Z, TANGENT_Z","MIMEDSH_Z, SLOPE_Z",17.845236604035378,1900.1279573816353,False,False,,,,False
953,poisson,"EXPOSE_Z, HISNOW, LOWPRE, MINRAD_Z","FRICTION_Z, HISNOW, LANES_Z",17.598295134065594,1900.2218143139428,False,False,,,,False
772,poisson,"AVEPRE_Z, FC_1, FC_2, FRICTION_Z, HISNOW, INTECHAG_Z, TANGENT_Z, URB",HISNOW,17.35469594076127,1900.3359213829779,False,False,,,,False
137,poisson,"CPM_Z, FC_1",MEDWIDTH_Z,16.518809776548128,1900.408912324981,False,False,,,,False
481,poisson,"FC_1, INTECHAG_Z, INTPM_Z, WIDTH_Z",AVEPRE_Z,17.239375959568484,1901.373216075167,False,False,,,,False
552,poisson,"CPM_Z, CURVES_Z, GBRPM_Z, GRADEBR_Z, MEDWIDTH_Z, MIGRADE_Z, SLOPE_Z, SPEED_Z, TANGENT_Z, WIDTH_Z","ACCESS_Z, MEDWIDTH_Z, MXMEDSH_Z",16.089787340602697,1902.0561239083831,False,False,,,,False
126,poisson,"ACCESS_Z, FC_1, GBRPM_Z","HISNOW, SLOPE_Z, URB",17.150910601528274,1902.2783668623902,False,False,,,,False
375,poisson,"FC_2, MEDWIDTH_Z, MXGRDIFF_Z","FRICTION_Z, MIMEDSH_Z, SLOPE_Z",18.38479423234571,1902.5414546883403,False,False,,,,False
41,poisson,"ACCESS_Z, MXMEDSH_Z",HISNOW,16.76731078129981,1902.8615732029527,False,False,,,,False
1175,poisson,"AVEPRE_Z, AVESNOW_Z, EXPOSE_Z, FRICTION_Z, HISNOW, MIGRADE_Z, MXGRDIFF_Z, TANGENT_Z","MEDWIDTH_Z, SPEED_Z, WIDTH_Z",16.664827495588277,1903.2155163772186,False,False,,,,False
26,poisson,"GBRPM_Z, LANES_Z, WIDTH_Z","MIMEDSH_Z, URB",17.665816161620377,1903.6782572403056,False,False,,,,False
632,poisson,"AVESNOW_Z, CPM_Z, FRICTION_Z, GRADEBR_Z, INTPM_Z, LANES_Z, LOWPRE, MEDWIDTH_Z, SPEED_Z, TANGENT_Z",URB,17.33037249319604,1903.9157379794178,False,False,,,,False
1049,poisson,"CURVES_Z, MEDWIDTH_Z",MXMEDSH_Z,16.315840618758344,1904.3475741636996,False,False,,,,False
495,poisson,"EXPOSE_Z, LOWPRE",ACCESS_Z,16.97598493794792,1904.8805827426338,False,False,,,,False
21,poisson,"CPM_Z, CURVES_Z, FC_2, GRADEBR_Z, LANES_Z, MEDWIDTH_Z, MIGRADE_Z, MINRAD_Z, SLOPE_Z, URB","MEDWIDTH_Z, MINRAD_Z, URB",16.69077825614497,1905.0035169063667,False,False,,,,False
1440,poisson,"ACCESS_Z, FC_1, GRADEBR_Z, INTECHAG_Z, LANES_Z",URB,17.10744454567156,1905.2727422426867,False,False,,,,False
884,poisson,"MXMEDSH_Z, SPEED_Z",SLOPE_Z,16.32570948033403,1905.7344279190704,False,False,,,,False
1644,poisson,"ACCESS_Z, AVESNOW_Z, MIMEDSH_Z",ACCESS_Z,17.450571018774266,1905.999596949048,False,False,,,,False
256,poisson,"FRICTION_Z, MINRAD_Z","LANES_Z, MXMEDSH_Z",17.07785672522653,1906.5932580151452,False,False,,,,False
943,poisson,"CPM_Z, FC_1, SPEED_Z",ACCESS_Z,16.906168698217336,1906.634206173469,False,False,,,,False
186,poisson,"CURVES_Z, EXPOSE_Z, FC_2, MEDWIDTH_Z, MXGRADE_Z, MXMEDSH_Z","FRICTION_Z, SLOPE_Z",16.948746074018413,1906.6428784156744,False,False,,,,False
1853,poisson,"CPM_Z, FRICTION_Z",MIMEDSH_Z,17.726864897217396,1907.1207201918255,False,False,,,,False
82,poisson,"FC_1, GRADEBR_Z","LANES_Z, MEDWIDTH_Z, MINRAD_Z, SLOPE_Z",17.071915914318815,1907.496706101532,False,False,,,,False
188,poisson,"CPM_Z, GBRPM_Z, MEDWIDTH_Z, MXMEDSH_Z, SLOPE_Z, SPEED_Z","MINRAD_Z, URB, WIDTH_Z",16.607987589582496,1907.9298125434375,False,False,,,,False
216,poisson,"CPM_Z, MXMEDSH_Z",HISNOW,16.790376239434043,1908.3194739224884,False,False,,,,False
1193,poisson,"ACCESS_Z, CPM_Z, CURVES_Z, FRICTION_Z, INTECHAG_Z, INTPM_Z, LANES_Z, MEDWIDTH_Z, SPEED_Z, TANGENT_Z","AVESNOW_Z, MEDWIDTH_Z, SPEED_Z",16.702147357486925,1908.4696346902947,False,False,,,,False
377,poisson,"AVEPRE_Z, FC_1, FRICTION_Z, GRADEBR_Z, MEDWIDTH_Z, URB","ACCESS_Z, URB",17.28659213045358,1908.8441355389039,False,False,,,,False
641,poisson,"EXPOSE_Z, FC_1, FC_2, SLOPE_Z","ACCESS_Z, AVEPRE_Z",17.298000561793344,1908.9048702840166,False,False,,,,False
113,poisson,"INTECHAG_Z, MINRAD_Z, MXGRADE_Z, MXGRDIFF_Z, TANGENT_Z, URB","ACCESS_Z, LANES_Z",17.47150832923825,1910.0609621032643,False,False,,,,False
77,poisson,"ACCESS_Z, FC_1, GBRPM_Z, INTPM_Z, MIGRADE_Z",SPEED_Z,16.74574473934155,1910.1275628417657,False,False,,,,False
1219,poisson,"ACCESS_Z, LOWPRE","HISNOW, LANES_Z, MEDWIDTH_Z, WIDTH_Z",17.746522080083047,1910.5915152504563,False,False,,,,False
1142,poisson,"FC_1, FRICTION_Z, INTECHAG_Z, INTPM_Z, MEDWIDTH_Z","SLOPE_Z, WIDTH_Z",17.078649254494398,1912.1359201367025,False,False,,,,False
611,poisson,"AVESNOW_Z, CURVES_Z, FC_2, GBRPM_Z, GRADEBR_Z, MEDWIDTH_Z, MXMEDSH_Z",MEDWIDTH_Z,15.95562861908689,1912.5511083630015,False,False,,,,False
398,poisson,"EXPOSE_Z, FRICTION_Z, INTPM_Z, LANES_Z, MEDWIDTH_Z, MXMEDSH_Z, SPEED_Z, WIDTH_Z",AVESNOW_Z,17.056026950933955,1913.4343088189285,False,False,,,,False
4,poisson,"AVEPRE_Z, CPM_Z","MEDWIDTH_Z, SPEED_Z, WIDTH_Z",16.384724850430253,1913.9068709231706,False,False,,,,False
829,poisson,"CPM_Z, FC_2, HISNOW, INTPM_Z, MEDWIDTH_Z, MINRAD_Z, MXMEDSH_Z, URB, WIDTH_Z","AVESNOW_Z, LANES_Z, SLOPE_Z",17.99362175173731,1914.6320813369923,False,False,,,,False
425,poisson,"CPM_Z, MINRAD_Z, SLOPE_Z, URB","ACCESS_Z, CURVES_Z, LANES_Z",17.072372074263033,1914.6702844276758,False,False,,,,False
37,poisson,"ACCESS_Z, FC_1, GRADEBR_Z, INTPM_Z, LANES_Z, TANGENT_Z","ACCESS_Z, HISNOW, MEDWIDTH_Z, MINRAD_Z",16.941702027617414,1914.867497430384,False,False,,,,False
782,poisson,"AVESNOW_Z, EXPOSE_Z, FC_2, HISNOW, MEDWIDTH_Z, SLOPE_Z, SPEED_Z, TANGENT_Z","AVEPRE_Z, CURVES_Z, SPEED_Z, WIDTH_Z",16.935622518301727,1915.041665114716,False,False,,,,False
801,poisson,"ACCESS_Z, EXPOSE_Z, FC_1, MIGRADE_Z, SPEED_Z, WIDTH_Z","SLOPE_Z, URB",17.0257195242264,1915.136721392904,False,False,,,,False
435,poisson,"AVESNOW_Z, EXPOSE_Z, LANES_Z","MEDWIDTH_Z, MXMEDSH_Z, SLOPE_Z, WIDTH_Z",17.449517640955445,1915.2396227528736,False,False,,,,False
749,poisson,"EXPOSE_Z, LANES_Z, MXMEDSH_Z, TANGENT_Z, WIDTH_Z","AVESNOW_Z, MINRAD_Z",17.449949600130353,1915.3763820562442,False,False,,,,False
277,poisson,"AVESNOW_Z, FC_2, LANES_Z, URB","ACCESS_Z, AVEPRE_Z, CURVES_Z, URB",18.026624390152303,1916.0581446784079,False,False,,,,False
418,poisson,"CPM_Z, CURVES_Z, TANGENT_Z","ACCESS_Z, SPEED_Z, URB, WIDTH_Z",16.71891057426122,1916.4397068763726,False,False,,,,False
358,poisson,"EXPOSE_Z, GBRPM_Z, GRADEBR_Z, MXMEDSH_Z, SPEED_Z",SLOPE_Z,16.225669981383064,1916.5562087790704,False,False,,,,False
685,poisson,"EXPOSE_Z, LANES_Z, MINRAD_Z, MXGRADE_Z",FRICTION_Z,17.629268431569894,1916.7351969518436,False,False,,,,False
264,poisson,"CURVES_Z, EXPOSE_Z, FRICTION_Z, GRADEBR_Z, MEDWIDTH_Z, SLOPE_Z, SPEED_Z, TANGENT_Z, WIDTH_Z","AVESNOW_Z, CURVES_Z",16.743408211875693,1916.7949695422055,False,False,,,,False
465,poisson,"AVEPRE_Z, INTPM_Z, SPEED_Z","AVEPRE_Z, FRICTION_Z, MEDWIDTH_Z",16.58220915840609,1917.3210788143879,False,False,,,,False
122,poisson,"CURVES_Z, GRADEBR_Z","FRICTION_Z, MEDWIDTH_Z",17.035153513098038,1917.5874804400537,False,False,,,,False
244,poisson,"FRICTION_Z, INTPM_Z, MIGRADE_Z, TANGENT_Z, URB","ACCESS_Z, LANES_Z, MIMEDSH_Z",17.45139852087778,1917.634551136645,False,False,,,,False
1709,poisson,"ACCESS_Z, GBRPM_Z, INTECHAG_Z, MIGRADE_Z","ACCESS_Z, AVESNOW_Z, MIMEDSH_Z, URB",17.61144988754894,1918.0495689936697,False,False,,,,False
1032,poisson,"HISNOW, INTPM_Z, MEDWIDTH_Z, MXMEDSH_Z","AVEPRE_Z, HISNOW",16.553446829323914,1918.1725017284264,False,False,,,,False
945,poisson,"AVESNOW_Z, EXPOSE_Z, INTPM_Z, MXMEDSH_Z","AVEPRE_Z, FRICTION_Z, LANES_Z",17.137733577332718,1918.805880378053,False,False,,,,False
130,poisson,"AVEPRE_Z, MINRAD_Z, MXMEDSH_Z, SLOPE_Z, TANGENT_Z","AVEPRE_Z, AVESNOW_Z, LANES_Z, WIDTH_Z",17.418269458770872,1919.462460869338,False,False,,,,False
932,poisson,"GBRPM_Z, LANES_Z, MEDWIDTH_Z, MINRAD_Z, MXGRDIFF_Z, SPEED_Z, WIDTH_Z",SPEED_Z,16.799263265712025,1920.1835785832175,False,False,,,,False
430,poisson,"ACCESS_Z, GBRPM_Z","CURVES_Z, LANES_Z",17.23736820819807,1920.2214212046777,False,False,,,,False
881,poisson,"CPM_Z, MINRAD_Z, MXGRADE_Z, SLOPE_Z, URB",MEDWIDTH_Z,18.01519661388184,1920.5873172093902,False,False,,,,False
455,poisson,"CPM_Z, CURVES_Z",CURVES_Z,16.807656616303284,1921.0639729403376,False,False,,,,False
859,poisson,"AVEPRE_Z, FC_2, FRICTION_Z, INTPM_Z, MXGRDIFF_Z, MXMEDSH_Z, SLOPE_Z, WIDTH_Z",ACCESS_Z,16.965712594584357,1921.1917727314024,False,False,,,,False
518,poisson,"GRADEBR_Z, INTECHAG_Z, MEDWIDTH_Z, SPEED_Z","LANES_Z, SPEED_Z",16.857165119973583,1921.2170525298295,False,False,,,,False
1360,poisson,"ACCESS_Z, TANGENT_Z, URB, WIDTH_Z","MINRAD_Z, MXMEDSH_Z",16.612086007123803,1921.6256902154742,False,False,,,,False
956,poisson,"FRICTION_Z, GBRPM_Z, MINRAD_Z, MXGRDIFF_Z, URB","ACCESS_Z, LANES_Z, MEDWIDTH_Z, SPEED_Z",16.716486136275957,1921.8464611983102,False,False,,,,False
939,poisson,"AVESNOW_Z, MEDWIDTH_Z","ACCESS_Z, MEDWIDTH_Z, SPEED_Z",16.206188237105142,1921.9302436991277,False,False,,,,False
764,poisson,"ACCESS_Z, EXPOSE_Z, URB","CURVES_Z, FRICTION_Z",17.165696740541915,1922.3056867170603,False,False,,,,False
333,poisson,"AVEPRE_Z, CURVES_Z, INTPM_Z, MEDWIDTH_Z, TANGENT_Z",WIDTH_Z,16.972578133794496,1923.4142014196484,False,False,,,,False
218,poisson,"ACCESS_Z, AVESNOW_Z, CURVES_Z",WIDTH_Z,17.03661949117125,1923.4647487863792,False,False,,,,False
100,poisson,"AVEPRE_Z, INTECHAG_Z",MEDWIDTH_Z,17.32360882994504,1923.9856660465857,False,False,,,,False
716,poisson,"GRADEBR_Z, MIGRADE_Z, MXMEDSH_Z, SLOPE_Z",AVEPRE_Z,16.8239484041924,1924.1068896480497,False,False,,,,False
123,poisson,"AVEPRE_Z, INTPM_Z, MEDWIDTH_Z, MINRAD_Z, SPEED_Z, URB","AVEPRE_Z, LANES_Z, SPEED_Z",16.842953404181834,1924.2180486005252,False,False,,,,False
516,poisson,"AVESNOW_Z, FC_2, FRICTION_Z, MIGRADE_Z, MINRAD_Z, MXGRDIFF_Z, MXMEDSH_Z",URB,16.570933754656426,1924.5227885136796,False,False,,,,False
1704,poisson,"ACCESS_Z, FC_2, INTECHAG_Z, MIGRADE_Z, WIDTH_Z","ACCESS_Z, AVESNOW_Z, MIMEDSH_Z, URB",17.51001367654352,1926.2599076881354,False,False,,,,False
400,poisson,"HISNOW, MIGRADE_Z","HISNOW, MINRAD_Z, WIDTH_Z",17.244991411181662,1926.3438784791035,False,False,,,,False
33,poisson,"SLOPE_Z, TANGENT_Z","AVEPRE_Z, HISNOW",17.568172259827904,1926.5363289179568,False,False,,,,False
299,poisson,"MEDWIDTH_Z, SLOPE_Z","AVESNOW_Z, LANES_Z, MEDWIDTH_Z, MINRAD_Z",17.697826639746395,1926.6850094739482,False,False,,,,False
261,poisson,"AVEPRE_Z, MIGRADE_Z, MXGRDIFF_Z, SLOPE_Z",FRICTION_Z,17.579374776111678,1927.3650898330243,False,False,,,,False
1706,poisson,"ACCESS_Z, FC_2, INTECHAG_Z, LANES_Z, MIGRADE_Z","ACCESS_Z, AVESNOW_Z, MIMEDSH_Z, URB",17.42175753448504,1927.3916348217726,False,False,,,,False
572,poisson,"AVEPRE_Z, CPM_Z, HISNOW, MINRAD_Z","AVEPRE_Z, AVESNOW_Z",17.289548574750153,1927.4247172423343,False,False,,,,False
96,poisson,"ACCESS_Z, FRICTION_Z, HISNOW, LANES_Z, MIGRADE_Z, SLOPE_Z","AVEPRE_Z, FRICTION_Z",17.579338949837293,1927.9801750109937,False,False,,,,False
383,poisson,"EXPOSE_Z, GRADEBR_Z, SLOPE_Z","HISNOW, MINRAD_Z",17.720163753967633,1928.2927097408933,False,False,,,,False
608,poisson,"CPM_Z, GRADEBR_Z, LOWPRE, MEDWIDTH_Z, MIGRADE_Z, TANGENT_Z, URB","LANES_Z, SLOPE_Z",18.08243950158619,1928.6662973530254,False,False,,,,False
551,poisson,"CPM_Z, MXGRDIFF_Z, SLOPE_Z","AVEPRE_Z, WIDTH_Z",17.622913419292626,1929.144920140046,False,False,,,,False
151,poisson,"ACCESS_Z, GRADEBR_Z","CURVES_Z, FRICTION_Z, SLOPE_Z, URB",16.685434430388963,1929.21058362009,False,False,,,,False
563,poisson,"GBRPM_Z, GRADEBR_Z, LANES_Z","FRICTION_Z, HISNOW",17.74321744801419,1929.7693922701178,False,False,,,,False
836,poisson,"ACCESS_Z, EXPOSE_Z, MIGRADE_Z, MXGRDIFF_Z, TANGENT_Z, WIDTH_Z","HISNOW, MINRAD_Z",17.195241630400552,1929.7736940864968,False,False,,,,False
272,poisson,"GBRPM_Z, MIGRADE_Z, URB","HISNOW, MINRAD_Z, SLOPE_Z",17.430197291335062,1930.0824254579798,False,False,,,,False
1802,poisson,"MXGRADE_Z, TANGENT_Z",WIDTH_Z,17.276501304737742,1930.2211617162523,False,False,,,,False
420,poisson,"EXPOSE_Z, FC_2, FRICTION_Z, GBRPM_Z, LANES_Z, MXMEDSH_Z, TANGENT_Z, WIDTH_Z","ACCESS_Z, FRICTION_Z, MINRAD_Z, SLOPE_Z",17.25134021685049,1930.4897421837927,False,False,,,,False
1764,poisson,"MIGRADE_Z, MXGRADE_Z, TANGENT_Z","ACCESS_Z, URB",17.067415576711895,1931.020187210992,False,False,,,,False
2,poisson,"LANES_Z, WIDTH_Z",SPEED_Z,16.991932972602175,1931.7270619759213,False,False,,,,False
422,poisson,"FC_2, GBRPM_Z","ACCESS_Z, SPEED_Z",16.782660886678258,1931.7750151284363,False,False,,,,False
304,poisson,"ACCESS_Z, CPM_Z, FC_2, GBRPM_Z, URB","MINRAD_Z, SPEED_Z",16.947911340285838,1931.8147197760377,False,False,,,,False
39,poisson,"EXPOSE_Z, FC_2, GRADEBR_Z, SPEED_Z, TANGENT_Z","ACCESS_Z, HISNOW, WIDTH_Z",16.81585945046326,1932.1163565318354,False,False,,,,False
274,poisson,"ACCESS_Z, CPM_Z, FC_2, GRADEBR_Z, LANES_Z, MXGRADE_Z, WIDTH_Z","FRICTION_Z, SPEED_Z",17.2886162145171,1932.1752822995581,False,False,,,,False
247,poisson,"GRADEBR_Z, HISNOW, SLOPE_Z",ACCESS_Z,17.585340944223187,1932.1945529952166,False,False,,,,False
704,poisson,"HISNOW, MEDWIDTH_Z, URB",LANES_Z,17.562235670514276,1932.4513893965043,False,False,,,,False
24,poisson,"MEDWIDTH_Z, MXGRDIFF_Z","MINRAD_Z, SLOPE_Z",17.566701801906397,1932.4926837960747,False,False,,,,False
374,poisson,"EXPOSE_Z, FC_2, LANES_Z, MEDWIDTH_Z, TANGENT_Z","ACCESS_Z, AVEPRE_Z, MEDWIDTH_Z",16.749651085301398,1932.8708093765938,False,False,,,,False
226,poisson,"ACCESS_Z, CPM_Z",AVEPRE_Z,16.98976755865167,1933.6721569511865,False,False,,,,False
406,poisson,"LANES_Z, MXGRDIFF_Z",WIDTH_Z,17.454959745960466,1933.78238125986,False,False,,,,False
639,poisson,"AVEPRE_Z, EXPOSE_Z, GBRPM_Z, INTECHAG_Z","FRICTION_Z, LANES_Z",17.631442898656204,1934.072682951719,False,False,,,,False
175,poisson,"EXPOSE_Z, MINRAD_Z, SLOPE_Z, SPEED_Z, URB, WIDTH_Z",AVESNOW_Z,17.344755591381297,1934.9243454905384,False,False,,,,False
