Iteration,Family,Phase,Upper Vars,Lower Vars,Val Poisson Dev,Val RMSE,AIC,BIC,AADT elasticity min,AADT elasticity p10,AADT elasticity median,AADT elasticity p90,AADT elasticity share positive,Monotonic AADT OK
525,nb,random,"ACCESS_Z, AVESNOW_Z, GBRPM_Z, HISNOW, LOWPRE, PEAKHR_Z","CURVES_Z, MEDWIDTH_Z, SLOPE_Z, SPEED_Z",681.7697387013616,18.035695210335803,1160.3281006871073,1200.7053918478148,0.648195661794381,0.6617896652440732,0.67976649379123,0.7132007754540547,1.0,yes
436,poisson,random,"AVEPRE_Z, CPM_Z, INTECHAG_Z, MXGRDIFF_Z, PEAKHR_Z, TRAIN_Z","AVESNOW_Z, MINRAD_Z, SPEED_Z, WIDTH_Z",682.0200152495466,17.182922782861386,1877.2010875841875,1914.4724332709943,0.6559278835888602,0.6616751653930637,0.6698103763151596,0.6878066026867241,1.0,yes
473,poisson,random,"AVEPRE_Z, LNAADT_Z",AVESNOW_Z,682.0420903967073,17.219897017960463,1920.599714524376,1936.129441893879,-0.09013205309637067,-0.08982988263489387,-0.08963046117859931,-0.08960007840824973,0.0,no
4,poisson,random,"INTPM_Z, SLOPE_Z","MEDWIDTH_Z, SPEED_Z, URB",682.0771845469745,17.315600851999932,1903.5536704683718,1925.295288785676,0.7387067757950667,0.7479558305186308,0.7629194567579187,0.7802153599392487,1.0,yes
582,nb,random,"CURVES_Z, EXPOSE_Z, FRICTION_Z, GRADEBR_Z, LANES_Z, LNAADT_Z","ACCESS_Z, CURVES_Z, FRICTION_Z, PEAKHR_Z",682.7531998439099,17.684600493360975,1160.3656364912156,1200.742927651923,-0.2971526103803991,-0.19334158647364108,-0.06355428306659942,0.06338851411383077,0.2909090909090909,no
555,nb,random,"CURVES_Z, EXPOSE_Z, GBRPM_Z, GRADEBR_Z, HISNOW, LANES_Z, SPEED_Z, URB, WIDTH_Z","CURVES_Z, HISNOW, SPEED_Z, URB",682.8807694278686,17.88906941495604,1166.0155983755985,1215.7107259580077,0.7742016571502152,0.8212315564266873,0.897097876180693,0.9972780291449916,1.0,yes
579,nb,random,"ACCESS_Z, FRICTION_Z, GBRPM_Z, INTPM_Z, LOWPRE, MEDWIDTH_Z, MXGRDIFF_Z, SINGLE_Z, SPEED_Z","AVEPRE_Z, AVESNOW_Z, PEAKHR_Z, SPEED_Z",682.9347553394989,17.48412526613323,1160.3612933588706,1210.0564209412798,0.32369670585268145,0.5875087818017812,0.8408674481373947,0.8611296807935788,1.0,yes
193,poisson,random,"LANES_Z, MEDWIDTH_Z, MIMEDSH_Z, MINRAD_Z, SINGLE_Z, SPEED_Z, TANGENT_Z, TRAIN_Z","AVESNOW_Z, PEAKHR_Z",682.9642388167125,16.59375751101713,1850.7568117506592,1888.0281574374662,0.7509362382844696,0.7515747328071839,0.7524118740657788,0.7562464713649881,1.0,yes
189,nb,random,"EXPOSE_Z, PEAKHR_Z, TANGENT_Z",LANES_Z,683.2787547912385,17.930412874828853,1154.3299623777734,1176.0715806950775,0.8581316929514228,0.875538758816053,0.9078661668503664,0.9078661668503664,1.0,yes
114,nb,random,"EXPOSE_Z, GRADEBR_Z, HISNOW, MXGRADE_Z","ACCESS_Z, CURVES_Z, MINRAD_Z",683.5757660191551,17.220496847514642,1154.8214706527272,1185.880925391733,0.7633653222646618,0.7815304681218873,0.7940651961445775,0.8103861946777585,1.0,yes
95,poisson,random,"FRICTION_Z, MINRAD_Z, MXGRDIFF_Z",WIDTH_Z,683.7212428901476,17.192085915733774,1915.2771025868578,1933.9127754302613,0.8166907088681962,0.8166907088681962,0.8166907088681962,0.8186071791773136,1.0,yes
268,nb,random,"HISNOW, MINRAD_Z, MXGRADE_Z, URB, WIDTH_Z","ACCESS_Z, AVEPRE_Z, LANES_Z, MXMEDSH_Z",684.2729582705028,18.60707234962969,1151.9741752012999,1189.245520888107,0.8412521341335101,0.8556043799342324,0.8833836469168489,0.907966538029793,1.0,yes
317,nb,random,"FC_Z, INTECHAG_Z, LANES_Z, MIGRADE_Z, MIMEDSH_Z, MINRAD_Z, WIDTH_Z","HISNOW, LANES_Z, MINRAD_Z",684.3584371120767,17.13536859452129,1143.9644539388812,1184.3417450995887,0.6850189031452609,0.7489577819851436,0.8070529188566098,0.9727734090138207,1.0,yes
289,nb,random,"AVEPRE_Z, AVESNOW_Z, LANES_Z, TRAIN_Z",SLOPE_Z,684.5519762519048,18.04561254623141,1153.371389798338,1178.2189535895427,0.8164352720664629,0.8175125735055905,0.8196671763838457,0.8196671763838457,1.0,yes
421,nb,random,"INTECHAG_Z, LOWPRE, MIMEDSH_Z, WIDTH_Z","HISNOW, MIMEDSH_Z, SPEED_Z, WIDTH_Z",684.6290159291854,17.271078751481937,1144.2863136361955,1178.451713849102,0.7508524378919177,0.7956851817140214,0.8088390914094774,1.086585333991145,1.0,yes
331,nb,random,"CPM_Z, DOUBLE_Z, FC_Z, GBRPM_Z, MEDWIDTH_Z, MIMEDSH_Z, SPEED_Z","FRICTION_Z, MINRAD_Z, MXMEDSH_Z",685.5532084306948,16.330034327807926,1140.6449548611185,1181.022246021826,0.7929730011757147,0.7978211539337714,0.8057647184144261,0.8384395581168507,1.0,yes
541,nb,random,"ACCESS_Z, HISNOW, INTECHAG_Z, INTPM_Z, LNAADT_Z, MXGRADE_Z, PEAKHR_Z, SINGLE_Z","AVEPRE_Z, MINRAD_Z, PEAKHR_Z, WIDTH_Z",685.6082481315483,17.8699886893764,1150.3748646932236,1196.9640468017324,-0.6275230097984471,-0.45024048626288604,-0.07092790927591401,0.01903624084324884,0.21818181818181817,no
5,poisson,random,"EXPOSE_Z, LNAADT_Z, MINRAD_Z, MXGRADE_Z, MXGRDIFF_Z, SPEED_Z",FRICTION_Z,685.8418526984719,17.09540455691981,1873.1787990132218,1901.132308278327,-0.09598947148738175,-0.09406668123583066,-0.09144043113615112,-0.08796064975407572,0.0,no
236,nb,random,"ACCESS_Z, GRADEBR_Z, MIMEDSH_Z, MXGRDIFF_Z, MXMEDSH_Z, WIDTH_Z",CURVES_Z,685.86765300773,16.438159064328314,1132.8966199444462,1163.956074683452,0.8717082717695551,0.8872854698764788,0.8989683684566716,0.9028626679834025,1.0,yes
571,nb,random,"AVESNOW_Z, INTECHAG_Z, LANES_Z, MIGRADE_Z, SLOPE_Z",LANES_Z,686.0311652232189,18.440076327449155,1154.9190140959217,1182.8725233610269,0.8429928329602303,0.8429928329602303,0.8429928329602303,1.1246521939566083,1.0,yes
406,poisson,random,"LANES_Z, MIGRADE_Z",WIDTH_Z,687.1471023552784,17.40264095204673,1925.7444655262957,1941.2741928957987,0.8441697779285985,0.8441697779285985,0.8441697779285985,0.858332270844457,1.0,yes
13,nb,random,"CPM_Z, CURVES_Z, FC_Z, MIMEDSH_Z, MXGRDIFF_Z, TANGENT_Z, WIDTH_Z","MEDWIDTH_Z, PEAKHR_Z, SPEED_Z",687.5270081526405,17.102722916559582,1142.016370226273,1182.3936613869805,0.9055798401461942,0.9098384810803787,0.9178249103813118,0.9224729956901949,1.0,yes
176,nb,random,"AVESNOW_Z, CURVES_Z, DOUBLE_Z, EXPOSE_Z, INTECHAG_Z, INTPM_Z, MXGRDIFF_Z, URB","LANES_Z, URB",687.5756716259691,17.817952241958505,1144.850761870835,1185.2280530315425,0.6840644742027019,0.6932091285510454,0.6993055647832744,0.7201854857093751,1.0,yes
341,nb,random,"EXPOSE_Z, SPEED_Z, URB","AVESNOW_Z, HISNOW, SLOPE_Z",687.6669261273681,18.065116508085246,1158.2523672543866,1186.2058765194918,0.7343747699336347,0.7439259060102235,0.7569414494587009,0.7756691725322771,1.0,yes
230,poisson,random,"CURVES_Z, DOUBLE_Z, GRADEBR_Z, INTPM_Z, MIGRADE_Z, MIMEDSH_Z, MINRAD_Z, MXGRDIFF_Z, SINGLE_Z, SLOPE_Z",CURVES_Z,687.8156577337062,17.19447701297998,1797.9161618694222,1838.2934530301297,0.6821890695964997,0.7594538204997405,0.8174023836771711,0.8367185714029812,1.0,yes
430,poisson,random,"INTECHAG_Z, MINRAD_Z","CURVES_Z, LANES_Z",688.4769853781987,17.45823632754509,1859.4424904115792,1878.0781632549827,0.6961591130471347,0.7148947940213006,0.7289358561233783,0.7336427019995201,1.0,yes
97,poisson,random,"DOUBLE_Z, HISNOW, LOWPRE, MEDWIDTH_Z, MINRAD_Z, MXGRADE_Z, MXMEDSH_Z, SLOPE_Z, TANGENT_Z","MIMEDSH_Z, SLOPE_Z",688.8121116483646,16.305857722806955,1702.1832570816714,1742.560548242379,0.6743008240435049,0.6743008240435049,0.694900255960722,0.8723303805868505,1.0,yes
267,poisson,random,"ACCESS_Z, GRADEBR_Z, HISNOW, INTECHAG_Z, INTPM_Z, LNAADT_Z, PEAKHR_Z, URB","MIMEDSH_Z, PEAKHR_Z",689.1381633473281,17.27006939214453,1861.1719258739768,1898.4432715607836,-0.4121510907251762,-0.31015115479983163,-0.07454566900044415,-0.02067246340607201,0.03636363636363636,no
524,poisson,random,"ACCESS_Z, AVEPRE_Z, CURVES_Z, GBRPM_Z, INTECHAG_Z, LOWPRE, MIGRADE_Z, MXGRDIFF_Z","HISNOW, PEAKHR_Z",689.163221991725,17.570043984967338,1808.3368324074474,1845.6081780942545,0.7289958941535509,0.7293898563267973,0.7332731977487965,0.7421244438996477,1.0,yes
435,poisson,random,"AVEPRE_Z, EXPOSE_Z, LANES_Z","ACCESS_Z, MEDWIDTH_Z, MINRAD_Z, SLOPE_Z",689.3404955089362,17.533024254880726,1904.794588493036,1932.748097758141,0.8335194307831683,0.8436430404505463,0.8517613763051469,0.8583558013497105,1.0,yes
28,nb,random,"CURVES_Z, LANES_Z, SINGLE_Z, TRAIN_Z, URB","CURVES_Z, FRICTION_Z, URB",689.7030961360847,17.763593027497247,1157.483564021365,1191.6489642342715,0.6945042783201514,0.7362641907419047,0.7854010182632143,0.8595569967158009,1.0,yes
523,poisson,random,"AVESNOW_Z, GBRPM_Z, LANES_Z, MXGRDIFF_Z, TANGENT_Z, TRAIN_Z","MEDWIDTH_Z, WIDTH_Z",690.3782660864265,16.885536177302637,1888.4643269158096,1919.5237816548154,0.7667080743533179,0.7715408853944913,0.7860393185180112,0.8007267027348788,1.0,yes
302,nb,random,"GRADEBR_Z, HISNOW, INTPM_Z, MIGRADE_Z, MIMEDSH_Z, MXGRDIFF_Z","ACCESS_Z, LANES_Z, MXMEDSH_Z, SPEED_Z",690.5945008554136,16.847188623554686,1140.6783714016876,1181.0556625623951,0.8938712437244177,0.8970125383421631,0.8988223567405242,0.9204912894905305,1.0,yes
463,poisson,random,"EXPOSE_Z, FRICTION_Z, HISNOW, INTECHAG_Z, INTPM_Z, MINRAD_Z, MXGRADE_Z, MXMEDSH_Z, PEAKHR_Z, SPEED_Z","AVESNOW_Z, FRICTION_Z, LANES_Z, SPEED_Z",691.1851899611067,18.35656767310071,1808.3245380731878,1858.019665655597,0.6325172389774767,0.6651674504817704,0.7071901274778623,0.7195917298893985,1.0,yes
220,nb,random,"FRICTION_Z, HISNOW, LANES_Z, LNAADT_Z, PEAKHR_Z, SLOPE_Z, TANGENT_Z, WIDTH_Z","CURVES_Z, PEAKHR_Z, WIDTH_Z",691.391387734863,17.961545081689554,1158.2428257384117,1201.7260623730199,-0.23801148565023758,-0.2248696384313665,-0.14188586427693856,0.243979914869874,0.2909090909090909,no
194,nb,random,"CPM_Z, CURVES_Z, FC_Z, FRICTION_Z, LNAADT_Z, PEAKHR_Z, SINGLE_Z","AVESNOW_Z, MIMEDSH_Z, MXMEDSH_Z, PEAKHR_Z",691.4250333360442,16.26776238213766,1140.3142889713022,1183.7975256059103,-0.12406498335850409,-0.11305894772200911,-0.09089506870105028,-0.07455139325006421,0.01818181818181818,no
82,poisson,random,"SINGLE_Z, TRAIN_Z","AVEPRE_Z, LANES_Z, MEDWIDTH_Z, MIMEDSH_Z",691.5018679308814,16.77097035115642,1843.6185082251282,1868.4660720163329,0.7142713321591468,0.7248149090166863,0.7352470114178085,0.7553871024174277,1.0,yes
548,nb,random,"AVEPRE_Z, CPM_Z, CURVES_Z, DOUBLE_Z, INTPM_Z, MIMEDSH_Z","LANES_Z, MINRAD_Z, MXMEDSH_Z, PEAKHR_Z",691.9399944113827,16.407573819357488,1133.2790386101594,1173.656329770867,0.730745283003407,0.7440363843537302,0.7543244233057389,0.780127437196784,1.0,yes
563,poisson,random,"GBRPM_Z, LANES_Z, TRAIN_Z","FRICTION_Z, WIDTH_Z",691.9934462217183,17.20752206576706,1911.1013811882076,1932.8429995055117,0.753692405388116,0.7538970342550445,0.7543934487285193,0.7689717771861276,1.0,yes
565,poisson,random,"ACCESS_Z, EXPOSE_Z, FC_Z, INTECHAG_Z, LOWPRE, MEDWIDTH_Z, SLOPE_Z, URB",MEDWIDTH_Z,692.7078264874973,17.670025820836898,1843.978424779156,1878.1438249920625,0.69261033660585,0.7427772681212212,0.8932780626673349,0.8932780626673349,1.0,yes
118,poisson,random,"ACCESS_Z, FRICTION_Z, GBRPM_Z, GRADEBR_Z, HISNOW, INTECHAG_Z, SINGLE_Z, TANGENT_Z, URB",LANES_Z,693.0979839541291,17.539256965356103,1890.271517306126,1927.542862992933,0.7814523434567087,0.7827313084432275,0.7851065291324769,0.7851065291324769,1.0,yes
201,nb,random,"AVEPRE_Z, CPM_Z, CURVES_Z, FC_Z, INTECHAG_Z, LNAADT_Z, MINRAD_Z, MXGRDIFF_Z, TRAIN_Z","AVESNOW_Z, SPEED_Z",694.2435698827695,17.704839117542555,1146.0537920729448,1189.537028707553,-0.09492174299831482,-0.09098935281876269,-0.0869574527757572,-0.08064032701961296,0.0,no
251,nb,random,"AVEPRE_Z, AVESNOW_Z, CPM_Z, EXPOSE_Z, FC_Z, GBRPM_Z, LANES_Z, MIMEDSH_Z, MXMEDSH_Z, WIDTH_Z","AVESNOW_Z, PEAKHR_Z, URB",694.340350600664,17.310812243776994,1139.1494750321929,1188.844602614602,-0.001517302811621159,0.5672128651002432,0.9646060502686494,1.013259377225923,0.9636363636363636,no
452,poisson,random,"AVESNOW_Z, GBRPM_Z, HISNOW, MIMEDSH_Z, PEAKHR_Z, SPEED_Z","PEAKHR_Z, URB",694.720319238009,16.812859791802566,1843.838762309936,1874.898217048942,0.55855293562014,0.6528712766564349,0.8660812099065133,0.9081259351712841,1.0,yes
404,poisson,random,"AVEPRE_Z, AVESNOW_Z, CPM_Z, LOWPRE, MEDWIDTH_Z, MXMEDSH_Z, PEAKHR_Z, TANGENT_Z, TRAIN_Z",MIMEDSH_Z,695.5528301639662,16.673683612387862,1755.79965526647,1793.0710009532768,0.6530096766765898,0.6981543463095272,0.7207266811259959,0.7207266811259959,1.0,yes
15,nb,random,"GBRPM_Z, HISNOW, INTECHAG_Z, LOWPRE, MXGRDIFF_Z, SPEED_Z, TRAIN_Z","AVESNOW_Z, LANES_Z",695.5692523880508,18.562596689608803,1149.8684802148584,1187.1398259016655,0.7583671173413127,0.7748781190400922,0.7913891207388717,0.7963668926256422,1.0,yes
506,nb,random,"ACCESS_Z, DOUBLE_Z, GRADEBR_Z, INTECHAG_Z, MIMEDSH_Z, MXGRDIFF_Z, SPEED_Z, WIDTH_Z","CURVES_Z, LANES_Z, SPEED_Z, WIDTH_Z",695.7057059058774,17.007443329465325,1137.1796992601544,1183.7688813686632,0.552882383657345,0.6634673543515673,0.778575806441575,1.1864620397236365,1.0,yes
598,nb,random,"DOUBLE_Z, FRICTION_Z, LNAADT_Z, SLOPE_Z",LANES_Z,695.8714607797677,18.132286378997897,1152.5804731480491,1177.4280369392538,-0.1083705245722843,-0.0974711041745938,-0.07722932343602575,-0.07722932343602575,0.0,no
277,poisson,random,"AVESNOW_Z, LANES_Z, SINGLE_Z, URB","AVESNOW_Z, CURVES_Z, PEAKHR_Z, URB",696.0814482304302,18.017242456649292,1793.5094803037832,1824.568935042789,-0.3976038810577701,0.4782251359146353,0.8810323247091276,1.1516021291224678,0.9636363636363636,no
154,nb,random,"CPM_Z, GRADEBR_Z, LANES_Z, MINRAD_Z","ACCESS_Z, AVEPRE_Z, PEAKHR_Z, WIDTH_Z",696.7731110389279,18.158849878857165,1161.9184747158408,1196.0838749287473,0.9251582640194327,0.9277167296925556,0.9402002325183483,0.9490704587903183,1.0,yes
596,nb,random,"DOUBLE_Z, MIMEDSH_Z","AVESNOW_Z, MEDWIDTH_Z, MINRAD_Z",697.0545650545928,17.17011553379499,1139.7002624965155,1164.5478262877202,0.8086313828276815,0.8220478065049259,0.8308426286119817,0.8360439233286491,1.0,yes
100,poisson,random,"AVEPRE_Z, INTECHAG_Z",MINRAD_Z,697.0732315087598,17.549259288788715,1903.3254870571106,1918.8552144266137,0.743363777523757,0.7546832453231237,0.7593353750815754,0.7608429596680951,1.0,yes
48,nb,random,"ACCESS_Z, INTECHAG_Z","PEAKHR_Z, URB, WIDTH_Z",697.272720103155,18.596374496180267,1153.8280860745872,1178.675649865792,0.8561873849971743,0.8591626255400111,0.879186122069307,0.8863417788394734,1.0,yes
124,nb,random,"ACCESS_Z, FRICTION_Z, SINGLE_Z, SPEED_Z, TRAIN_Z, WIDTH_Z","ACCESS_Z, MEDWIDTH_Z, MINRAD_Z, SLOPE_Z",697.7934752338563,18.294355381452707,1160.7282272533887,1201.1055184140962,0.7508189392015396,0.7591477764706207,0.7733284845928122,0.7865042957514454,1.0,yes
190,nb,random,"AVEPRE_Z, AVESNOW_Z, EXPOSE_Z, GBRPM_Z, MIGRADE_Z, MINRAD_Z, PEAKHR_Z, SINGLE_Z, TANGENT_Z, WIDTH_Z","FRICTION_Z, MEDWIDTH_Z, MIMEDSH_Z, WIDTH_Z",698.4222177244264,16.55237622904959,1148.0577313707304,1200.8588044270402,0.7377622736058231,0.7588511159174464,0.796581368617317,1.1740718096120724,1.0,yes
349,poisson,random,"AVEPRE_Z, CPM_Z, DOUBLE_Z, EXPOSE_Z, FC_Z, INTECHAG_Z, LNAADT_Z, MXGRADE_Z, PEAKHR_Z, SLOPE_Z","FRICTION_Z, HISNOW, MXMEDSH_Z, WIDTH_Z",698.442135046384,17.672460486570586,1782.5754352776198,1832.270562860029,-0.11580033998966884,-0.11356316250268933,-0.09345842744968835,-0.07321922851702771,0.0,no
298,nb,random,"FRICTION_Z, SINGLE_Z","LANES_Z, URB",698.9099980070297,17.945453892334246,1154.9596106344195,1176.7012289517236,0.8384627491286298,0.84532185635539,0.8735628483320462,0.8819104290927162,1.0,yes
392,nb,random,"AVESNOW_Z, LOWPRE","LANES_Z, MXMEDSH_Z",699.0224951920915,19.348493221865052,1147.4600882581576,1169.2017065754617,0.8562488675132389,0.8725147468519225,0.905988517095334,0.9197548298191164,1.0,yes
494,poisson,random,"FRICTION_Z, GRADEBR_Z, INTECHAG_Z, MEDWIDTH_Z, MXGRADE_Z, MXGRDIFF_Z, SINGLE_Z, URB","CURVES_Z, HISNOW, MXMEDSH_Z, PEAKHR_Z",699.4759749297133,17.0207014051008,1767.8567201206376,1811.3399567552458,0.6159048891320544,0.6430988061135158,0.6629973067211598,0.6847400894092669,1.0,yes
584,nb,random,"ACCESS_Z, DOUBLE_Z, GRADEBR_Z, INTECHAG_Z, INTPM_Z, MIMEDSH_Z","ACCESS_Z, LANES_Z, MIMEDSH_Z, URB",699.6902959650902,17.44194901909145,1145.9769811013634,1186.354272262071,0.5808304243463879,0.7207988630135548,0.730143183166786,0.8502618964832306,1.0,yes
273,poisson,random,"GBRPM_Z, GRADEBR_Z, INTECHAG_Z, LNAADT_Z, MEDWIDTH_Z, MIGRADE_Z, MXGRADE_Z, SINGLE_Z","CURVES_Z, SLOPE_Z, URB",700.2433155436485,17.179262462095128,1860.6022868240484,1900.979577984756,-0.11009075993782243,-0.09666496631767174,-0.08659562110255874,-0.08201240475964844,0.0,no
264,poisson,random,"ACCESS_Z, EXPOSE_Z, FRICTION_Z, GBRPM_Z, MXGRDIFF_Z, TANGENT_Z, TRAIN_Z, URB, WIDTH_Z","AVESNOW_Z, LANES_Z",700.3955601955975,17.146274797084455,1910.378917939033,1950.7562090997405,0.7511756053666745,0.7549948354609548,0.7590656925737055,0.7596031606524227,1.0,yes
44,poisson,random,"DOUBLE_Z, FRICTION_Z, INTECHAG_Z, MXGRADE_Z","SPEED_Z, URB, WIDTH_Z",700.7153477790393,17.23407463972219,1872.1589372916537,1900.1124465567589,0.6921196485432356,0.7046825778663204,0.7067934763597564,0.7158090975468498,1.0,yes
468,nb,random,"CURVES_Z, FRICTION_Z, HISNOW, LOWPRE, SLOPE_Z","CURVES_Z, LANES_Z, MXMEDSH_Z",700.9896749869745,18.74034585487572,1149.7047565284745,1183.870156741381,0.7876369317862703,0.8342024171008373,0.866451925848253,0.9040104275817811,1.0,yes
532,nb,random,"ACCESS_Z, EXPOSE_Z, FRICTION_Z, SINGLE_Z, TANGENT_Z","MINRAD_Z, PEAKHR_Z, SLOPE_Z",702.4756953576983,17.891730188445415,1161.7748942606952,1195.9402944736016,0.7331177179602596,0.7461846841504564,0.7595895424862172,0.7666640100053721,1.0,yes
113,poisson,random,"CURVES_Z, FC_Z, GRADEBR_Z, INTECHAG_Z, MIGRADE_Z, MXGRADE_Z","LANES_Z, PEAKHR_Z",702.751876497824,17.268402853578056,1800.1717300738824,1831.2311848128882,0.705961700893425,0.707557284728819,0.7114947738710007,0.730693588157014,1.0,yes
561,poisson,random,"CPM_Z, CURVES_Z, EXPOSE_Z, MIGRADE_Z, MIMEDSH_Z, MINRAD_Z, PEAKHR_Z, TANGENT_Z, TRAIN_Z","ACCESS_Z, AVEPRE_Z, MXMEDSH_Z, URB",702.9771249491173,16.47872579843268,1730.5051187142128,1777.0943008227216,0.734696010069933,0.7406204455698406,0.7554214252475558,0.7859829674394715,1.0,yes
301,poisson,random,"FRICTION_Z, INTECHAG_Z, MEDWIDTH_Z",AVEPRE_Z,703.9797421006389,17.436284901631733,1910.8765231753516,1929.512196018755,0.7461763983966841,0.7469133536562315,0.7622193475083677,0.7723439789972253,1.0,yes
33,poisson,random,"FRICTION_Z, MXGRADE_Z","AVEPRE_Z, HISNOW",704.2679993347023,17.478945496909077,1888.4858691313607,1907.121541974764,0.7845199540371143,0.7849753662690634,0.7975143830553956,0.8108233931600027,1.0,yes
136,nb,random,"AVEPRE_Z, DOUBLE_Z, INTECHAG_Z, MEDWIDTH_Z, MXGRADE_Z, MXGRDIFF_Z","AVESNOW_Z, CURVES_Z, FRICTION_Z",704.6487138502124,17.468426820959262,1137.1796391926925,1174.4509848794996,0.563283978832685,0.5811033233089626,0.5985147380358762,0.6073557394147777,1.0,yes
248,nb,random,"ACCESS_Z, AVESNOW_Z, GBRPM_Z, HISNOW, INTECHAG_Z, MIMEDSH_Z, SINGLE_Z, URB","CURVES_Z, MIMEDSH_Z",705.1828087218664,17.632384109891415,1145.9182091046025,1186.29550026531,0.5967597052763265,0.8146019327905215,0.8281456797484748,0.9517391860433551,1.0,yes
159,poisson,random,"EXPOSE_Z, FC_Z, HISNOW, INTPM_Z, LNAADT_Z, MEDWIDTH_Z, MIGRADE_Z, MXGRADE_Z, SLOPE_Z","ACCESS_Z, CURVES_Z, FRICTION_Z, URB",705.3995887424667,17.60369475018278,1831.6162762686427,1878.2054583771514,-0.10330470687898295,-0.09916684124475765,-0.08990388610771852,-0.08121070343390374,0.0,no
546,nb,random,"CURVES_Z, DOUBLE_Z, LANES_Z, MEDWIDTH_Z, MIGRADE_Z, TANGENT_Z","FRICTION_Z, MEDWIDTH_Z, MIMEDSH_Z",705.9183506510562,16.96293276359102,1141.561486581191,1178.8328322679981,0.7238581141528644,0.7379478549289751,0.8742571737707093,0.9384181256765576,1.0,yes
304,poisson,random,"CPM_Z, CURVES_Z, DOUBLE_Z, GBRPM_Z, URB","MIMEDSH_Z, SPEED_Z",706.0267251123196,17.30211928656525,1844.272110286253,1872.2256195513582,0.7726020718011368,0.7923699277847803,0.8071190996710624,0.8168495874599829,1.0,yes
560,poisson,random,"CPM_Z, CURVES_Z, GRADEBR_Z, LOWPRE, MIGRADE_Z, MXGRADE_Z, SLOPE_Z",MEDWIDTH_Z,706.2732047148446,17.66125293480431,1854.368733256407,1885.4281879954128,0.7770012009260024,0.7786754125880174,0.7836980475740621,0.7836980475740621,1.0,yes
472,nb,random,"MXGRADE_Z, TANGENT_Z",MEDWIDTH_Z,706.3307091179025,17.38383350803429,1156.4517360728833,1175.0874089162867,0.7834479859874416,0.7834479859874416,0.7834479859874416,0.7878708845390179,1.0,yes
504,nb,random,"GRADEBR_Z, HISNOW, MIMEDSH_Z, PEAKHR_Z","AVEPRE_Z, CURVES_Z, MIMEDSH_Z",706.3334294273794,17.345421468098305,1139.5164295163897,1170.5758842553955,0.40758177726749956,0.8115370786730101,0.8341105705610972,1.0953856185148334,1.0,yes
187,nb,random,"INTECHAG_Z, SLOPE_Z, URB",SPEED_Z,706.4282389375173,18.247576008428524,1152.1736193587617,1173.9152376760658,0.6943358563066144,0.6943358563066144,0.6943358563066144,0.7220185492485575,1.0,yes
132,poisson,random,"CPM_Z, EXPOSE_Z, GRADEBR_Z, INTECHAG_Z, INTPM_Z, MIMEDSH_Z, MXGRADE_Z, MXMEDSH_Z, TRAIN_Z, WIDTH_Z","LANES_Z, SPEED_Z, URB, WIDTH_Z",706.561159253519,16.49641389591135,1677.6490488218571,1727.3441764042664,0.6527859802976206,0.6547405021243121,0.6825764846320191,1.1668820832109519,1.0,yes
245,nb,random,"ACCESS_Z, AVEPRE_Z, AVESNOW_Z, DOUBLE_Z, GBRPM_Z, HISNOW, LNAADT_Z, MIMEDSH_Z, TRAIN_Z","MEDWIDTH_Z, URB",706.6210728402674,17.357228198690056,1148.9823408812026,1192.4655775158108,-0.10086089931939378,-0.09778109022633603,-0.08836337536800924,-0.07912394808883601,0.0,no
183,nb,random,"AVEPRE_Z, AVESNOW_Z, CPM_Z, FRICTION_Z, LNAADT_Z, PEAKHR_Z","MEDWIDTH_Z, SLOPE_Z, WIDTH_Z",706.75462058971,18.18863276548365,1165.628259857729,1202.899605544536,-0.12151718000665035,-0.10540478618583617,-0.07695548722427721,-0.06364150945135984,0.0,no
554,nb,random,"GBRPM_Z, GRADEBR_Z, INTPM_Z, LANES_Z, TANGENT_Z","AVESNOW_Z, MINRAD_Z",706.8625809991403,18.441893679841506,1160.5238679305714,1191.5833226695772,0.9236209413303768,0.9354613701057006,0.9396505281121937,0.9421333637712818,1.0,yes
549,nb,random,"CPM_Z, DOUBLE_Z, EXPOSE_Z, FC_Z, FRICTION_Z, PEAKHR_Z, SINGLE_Z","MIMEDSH_Z, MINRAD_Z, MXMEDSH_Z, URB",706.9092472959564,16.731058973456797,1137.9123081275404,1181.3955447621486,0.7354155436032724,0.7721853086723971,0.8003230197362102,0.8186970111589016,1.0,yes
344,nb,random,"CPM_Z, FC_Z, INTECHAG_Z, LANES_Z, MINRAD_Z, MXGRDIFF_Z, PEAKHR_Z, SLOPE_Z, URB",MINRAD_Z,707.1185404720496,18.110204670780153,1149.3022430536232,1189.6795342143307,0.781653588996485,0.8385991738561095,0.8620029464215233,0.8695872505183578,1.0,yes
566,poisson,random,"GBRPM_Z, GRADEBR_Z, INTECHAG_Z, MIGRADE_Z, MXGRDIFF_Z","ACCESS_Z, LANES_Z",707.3447007650487,17.36736966633252,1888.2689569392553,1916.2224662043604,0.7995449637355173,0.801513478888776,0.8051692927448278,0.8051692927448278,1.0,yes
307,nb,random,"DOUBLE_Z, MEDWIDTH_Z, MIMEDSH_Z, MXGRDIFF_Z",AVEPRE_Z,707.9576088853765,17.166629047870643,1136.7163330075866,1161.5638967987913,0.80137085082411,0.801810149233676,0.8109340392785087,0.8169693235822388,1.0,yes
