Y,US,RSHS,RSMS,O,AADT,MCV,C,CT
0,0,0,0,0.939,0.96,0.59,0,0
0,0,0,0,0.968,0.97,0.6,0,0
0,0,0,0,0.91,1.01,0.63,0,0
0,0,0,0,1.001,1,0.63,0,0
0,0,0,0,0.968,1.04,0.62,0,0
0,0,0,0,0.983,1.03,0.6,0,1
0,1,0,0,0.964,0.93,0.58,0,1
0,0,1,0,0.801,0.92,0.58,0,1
0,0,1,0,0.852,0.92,0.58,0,1
0,0,1,0,0.955,0.92,0.58,0,1
0,0,1,0,0.921,0.92,0.58,0,1
0,0,1,0,0.87,0.92,0.58,0,1
0,0,1,0,0.87,0.92,0.58,1,1
0,0,0,0,0.87,0.92,0.58,0,1
0,0,1,0,0.87,0.92,0.58,0,0
0,0,1,0,0.98,0.89,0.56,0,0
0,0,1,0,0.91,0.89,0.56,1,0
0,0,0,0,0.948,0.89,0.56,0,0
0,0,1,0,1.004,0.89,0.56,0,0
0,0,1,0,0.955,0.89,0.56,0,1
0,0,1,0,0.885,0.89,0.56,0,1
0,1,0,0,0.921,0.89,0.56,0,1
2,0,1,0,1.151,0.85,0.55,0,1
0,0,1,0,1.151,0.85,0.55,0,1
0,0,1,0,1.151,0.85,0.55,0,1
0,0,1,0,1.013,0.85,0.55,0,1
0,1,0,0,0.885,0.85,0.55,0,0
0,0,0,1,0.829,0.85,0.55,0,0
0,1,0,0,0.931,0.84,0.55,0,0
1,0,1,0,1.151,0.83,0.55,0,1
0,0,1,0,1.151,0.83,0.55,0,1
1,0,1,0,1.15,0.83,0.55,1,1
0,1,0,0,0.921,0.83,0.55,0,0
0,0,1,0,1.151,0.85,0.55,0,1
0,0,1,0,1.151,0.85,0.55,0,1
0,0,1,0,1.151,0.85,0.55,0,1
0,0,1,0,1.107,0.85,0.55,0,1
0,1,0,0,0.939,0.86,0.55,0,0
0,1,0,0,0.931,0.94,0.57,0,0
0,0,1,0,1.151,0.83,0.57,0,1
0,0,1,0,1.151,0.83,0.57,0,1
2,0,1,0,1.151,0.83,0.57,0,1
0,0,1,0,1.151,0.83,0.57,0,1
0,0,1,0,1.151,0.83,0.57,0,1
0,0,1,0,1.076,0.83,0.57,0,1
0,0,1,0,0.921,0.84,0.57,0,0
0,0,1,0,0.885,0.84,0.57,0,0
0,0,1,0,0.921,0.84,0.57,0,0
0,0,1,0,0.939,0.84,0.57,0,1
0,1,0,0,0.947,0.84,0.57,0,1
0,1,0,0,0.955,0.88,0.56,0,0
0,1,0,0,0.955,0.88,0.56,0,0
0,1,0,0,0.87,0.88,0.55,0,0
0,1,0,0,0.899,0.88,0.55,1,0
0,1,0,0,0.939,0.88,0.55,0,0
0,0,1,0,0.852,0.84,0.56,0,0
0,0,1,0,1.151,0.81,0.51,0,1
0,0,1,0,1.151,0.81,0.51,0,1
0,0,1,0,1.151,0.81,0.51,0,1
0,0,1,0,1.151,0.81,0.51,0,1
0,0,1,0,1.151,0.81,0.51,0,1
0,0,1,0,1.151,0.81,0.51,0,1
1,0,1,0,1.151,0.81,0.51,0,1
0,0,1,0,1.151,0.81,0.51,0,1
0,0,1,0,1.126,0.81,0.51,0,1
0,1,0,0,1.052,0.88,0.55,0,0
0,1,0,0,0.939,0.88,0.55,0,0
0,1,0,0,0.885,0.9,0.51,0,0
0,1,0,0,0.885,0.91,0.5,0,1
0,0,0,1,0.974,0.91,0.5,0,0
0,0,1,0,1.024,0.91,0.5,0,0
0,1,0,0,0.885,0.92,0.55,1,0
0,1,0,0,0.946,0.92,0.57,0,0
0,1,0,0,0.821,0.88,0,0,0
0,1,0,0,0.939,0.87,0.34,0,0
0,1,0,0,0.939,0.9,0.58,0,0
0,0,1,0,0.939,0.9,0.58,0,0
0,1,0,0,0.87,0.9,0.58,0,0
0,1,0,0,0.87,0.9,0.58,0,0
0,1,0,0,0.921,0.88,0.57,0,0
0,0,1,0,1.151,0.86,0.56,0,1
0,0,1,0,1.151,0.86,0.56,0,1
0,0,1,0,1.151,0.86,0.56,0,1
0,0,1,0,1.151,0.86,0.56,0,1
1,0,1,0,1.151,0.86,0.56,0,1
0,0,1,0,1.118,0.86,0.56,0,1
0,0,1,0,0.68,0.89,0.58,0,0
0,0,1,0,0.709,0.89,0.58,0,0
0,0,1,0,0.98,0.93,0.57,0,0
0,0,1,0,0.91,0.95,0.57,0,0
0,0,1,0,0.939,0.95,0.57,0,0
0,0,1,0,1.071,0.95,0.57,1,1
0,0,0,0,0.819,0.95,0.57,1,1
0,0,0,0,0.75,0.95,0.57,0,0
0,0,0,0,0.724,0.95,0.57,0,0
0,0,0,0,0.77,0.94,0.56,0,0
0,0,0,0,0.786,0.94,0.56,0,0
0,0,0,0,0.852,1,0.58,0,0
0,0,0,0,0.87,1.04,0.55,0,0
0,0,0,0,1.031,1.04,0.55,0,0
0,0,0,0,1.029,1,0.54,0,1
0,0,0,0,0.969,0.98,0.54,0,0
0,0,0,0,1.001,0.95,0.54,0,0
0,0,0,0,0.854,0.93,0.4,0,0
0,0,0,0,0.64,0.93,0.4,1,0
0,0,0,0,0.778,0.94,0.44,0,0
0,0,0,0,0.731,0.95,0.5,0,0
0,0,1,0,0.731,0.95,0.5,0,0
0,0,1,0,1.057,0.95,0.54,0,1
0,0,1,0,0.931,0.94,0.55,0,0
0,0,1,0,0.885,0.94,0.55,0,0
0,0,1,0,0.921,0.94,0.55,0,0
0,0,1,0,0.91,0.93,0.55,0,0
0,0,1,0,0.995,0.91,0.55,0,0
0,1,0,0,0.98,0.91,0.55,0,0
1,0,1,0,1.151,0.84,0.55,0,1
1,0,1,0,1.151,0.84,0.55,0,1
0,0,1,0,1.151,0.84,0.55,0,1
1,0,1,0,1.151,0.84,0.55,0,1
0,0,1,0,1.151,0.84,0.55,0,1
0,0,1,0,1.151,0.84,0.55,0,1
0,0,1,0,1.151,0.84,0.55,0,1
0,0,1,0,0.829,0.84,0.55,0,1
0,0,1,0,1.009,0.87,0.45,0,0
0,1,0,0,0.961,0.88,0.53,0,0
0,0,0,0,0.969,0.92,0.53,0,0
0,0,1,0,0.953,0.82,0.52,1,0
0,0,1,0,1.017,0.82,0.52,0,0
0,0,1,0,0.947,0.82,0.52,0,0
0,0,1,0,1.151,0.81,0.49,0,1
0,0,1,0,1.151,0.81,0.49,0,1
0,0,1,0,1.151,0.81,0.49,0,1
0,0,1,0,1.151,0.81,0.49,0,1
0,0,1,0,1.037,0.81,0.49,0,1
0,0,1,0,0.931,0.8,0.49,0,0
0,1,0,0,0.933,0.83,0.49,0,0
0,0,0,0,0.953,0.85,0.49,0,0
0,1,0,0,0.931,0.85,0.49,0,0
0,0,1,0,0.947,0.82,0.48,0,0
0,0,1,0,1.151,0.82,0.48,1,1
0,0,1,0,0.832,0.82,0.48,0,1
0,0,0,0,0.964,0.82,0.48,1,0
0,0,1,0,1.028,0.82,0.48,0,0
0,0,0,0,0.824,0.82,0.48,0,0
0,0,1,0,1.142,0.82,0.48,0,0
0,0,1,0,0.91,0.85,0.49,0,0
0,0,1,0,1.095,0.86,0.49,0,0
0,1,0,0,0.995,0.88,0.51,0,0
0,1,0,0,0.87,0.89,0.53,0,0
0,0,1,0,1.04,0.86,0.54,1,0
0,0,1,0,0.91,0.84,0.54,0,0
0,0,0,0,0.818,0.84,0.54,0,0
0,0,1,0,1.14,0.85,0.53,0,1
0,1,0,0,0.955,0.87,0.53,0,0
2,0,1,0,1.039,0.87,0.53,0,0
0,0,0,0,0.933,0.87,0.53,0,0
0,0,1,0,0.969,0.87,0.53,0,0
0,1,0,0,0.931,0.87,0.53,0,0
0,0,1,0,0.961,0.87,0.53,0,0
0,0,0,0,0.938,0.87,0.53,0,0
0,0,1,0,1.151,0.87,0.53,0,1
0,0,1,0,0.913,0.87,0.53,0,1
0,0,1,0,0.931,0.87,0.53,1,0
0,0,1,0,1.076,0.87,0.53,0,0
0,1,0,0,0.921,0.88,0.5,1,0
0,0,1,0,1.046,0.9,0.48,1,0
0,0,0,0,0.885,0.9,0.48,0,0
0,1,0,0,0.91,0.9,0.48,1,0
0,1,0,0,0.929,0.93,0.48,0,0
0,0,0,0,0.879,0.94,0.49,0,0
0,1,0,0,0.974,0.94,0.48,0,0
0,1,0,0,0.921,0.94,0.48,0,0
0,0,0,1,0.931,0.92,0.48,0,0
0,0,1,0,1.151,0.89,0.47,0,1
1,0,1,0,1.131,0.89,0.47,0,1
0,1,0,0,0.939,0.87,0.47,0,0
0,0,1,0,1.074,0.87,0.47,1,0
0,0,0,0,0.899,0.87,0.47,0,0
0,1,0,0,0.868,0.87,0.47,1,0
0,1,0,0,0.882,0.87,0.45,0,0
0,1,0,0,0.903,0.87,0.45,0,0
0,0,1,0,1.151,0.87,0.45,0,1
0,0,1,0,1.121,0.87,0.45,0,1
0,1,0,0,0.885,0.87,0.45,0,0
0,0,1,0,1.151,0.88,0.45,0,1
0,0,1,0,1.062,0.88,0.45,0,1
0,1,0,0,0.939,0.9,0.45,0,0
0,1,0,0,0.931,0.93,0.47,0,0
0,1,0,0,0.885,0.93,0.47,0,0
0,0,0,0,0.852,0.98,0.48,0,0
0,1,0,0,0.87,0.98,0.47,0,0
0,0,0,0,0.975,0.98,0.48,0,0
0,0,0,1,1.054,0.99,0.35,0,0
0,1,0,0,0.91,0.99,0.46,0,0
0,0,0,0,0.962,1.01,0.52,0,0
0,0,0,0,0.899,1.04,0.51,0,0
0,0,0,0,0.91,1.05,0.51,0,0
0,0,0,0,0.939,1.06,0.5,0,0
0,0,0,0,0.921,1.06,0.5,0,0
0,0,0,0,0.968,1.08,0.52,1,1
0,0,0,0,1.081,1.05,0.45,0,0
0,0,0,0,0.91,1.08,0.41,1,1
0,0,0,0,0.899,1.08,0.41,0,0
0,0,0,0,0.962,1.08,0.41,0,0
0,0,0,0,0.87,1.08,0.41,0,0
0,0,0,0,0.87,1.06,0.35,0,0
0,0,0,0,0.87,1.04,0.18,0,0
0,0,0,0,0.995,1.03,0.11,0,0
0,0,0,0,1.069,1.04,0.39,0,0
0,0,0,0,1.151,1.18,0.68,0,1
0,0,0,0,1.151,1.18,0.68,0,1
0,0,0,0,1.151,1.18,0.68,0,1
0,0,0,0,1.151,1.18,0.68,0,1
0,0,0,0,1.151,1.18,0.68,0,1
0,0,0,0,1.151,1.18,0.68,0,1
0,0,0,0,1.151,1.18,0.68,0,1
0,0,0,0,1.105,1.18,0.68,0,1
0,0,0,0,1.018,1.1,0.68,0,1
0,0,1,0,1.151,0.58,0.46,0,1
0,0,1,0,1.151,0.58,0.46,0,1
0,0,1,0,1.151,0.58,0.46,0,1
0,0,1,0,1.151,0.58,0.46,0,1
0,0,1,0,1.151,0.58,0.46,0,1
0,0,1,0,1.151,0.58,0.46,0,1
0,0,1,0,1.151,0.58,0.46,0,1
0,0,1,0,1.151,0.58,0.46,0,1
0,0,1,0,1.107,0.58,0.46,0,1
0,0,1,0,0.974,0.63,0.48,0,0
0,0,1,0,0.896,0.63,0.48,0,0
0,0,1,0,0.852,0.6,0.45,0,0
0,0,1,0,1.151,0.61,0.45,0,0
0,0,1,0,1.151,0.61,0.45,0,0
0,0,1,0,1.151,0.61,0.45,0,0
0,0,1,0,1.151,0.61,0.45,0,0
0,0,1,0,1.151,0.61,0.45,0,0
0,0,1,0,1.151,0.61,0.45,0,0
0,0,1,0,1.151,0.61,0.45,0,0
0,0,1,0,1.151,0.61,0.45,0,0
0,0,1,0,1.151,0.61,0.45,0,0
0,0,1,0,1.151,0.61,0.45,0,0
0,0,1,0,1.151,0.61,0.45,0,0
0,0,1,0,1.08,0.61,0.45,0,0
0,1,0,0,0.846,0.61,0.44,0,0
0,0,0,0,0.89,0.61,0.44,0,0
0,1,0,0,0.895,0.61,0.44,0,0
0,0,1,0,1.151,0.61,0.44,0,0
0,0,1,0,1.151,0.61,0.44,0,0
0,0,1,0,1.151,0.61,0.44,0,0
0,0,1,0,1.151,0.61,0.44,0,0
0,0,1,0,1.151,0.61,0.44,0,0
0,0,1,0,1.151,0.61,0.44,0,0
0,0,1,0,1.151,0.61,0.44,0,0
0,0,1,0,1.151,0.61,0.44,0,0
0,0,1,0,1.151,0.61,0.44,0,0
0,0,1,0,1.131,0.61,0.44,0,0
0,1,0,0,0.947,0.61,0.44,0,0
0,0,0,0,0.887,0.61,0.44,0,0
0,1,0,0,0.939,0.61,0.44,0,0
0,0,1,0,0.974,0.61,0.44,0,0
0,0,1,0,1.151,0.61,0.44,0,0
0,0,1,0,1.151,0.61,0.44,0,0
0,0,1,0,1.151,0.61,0.44,0,0
0,0,1,0,1.151,0.61,0.44,0,0
0,0,1,0,1.151,0.61,0.44,0,0
0,0,1,0,1.151,0.61,0.44,0,0
0,0,1,0,1.151,0.61,0.44,0,0
0,0,1,0,1.151,0.61,0.44,0,0
0,0,1,0,1.151,0.61,0.44,0,0
0,0,1,0,1.151,0.61,0.44,0,0
0,0,1,0,0.98,0.61,0.44,0,0
0,1,0,0,0.899,0.66,0.42,0,0
0,1,0,0,0.879,0.66,0.42,0,0
0,1,0,0,0.829,0.64,0.43,0,0
0,0,1,0,1.151,0.64,0.43,0,0
0,0,1,0,1.151,0.64,0.43,0,0
0,0,1,0,1.151,0.64,0.43,0,0
0,0,1,0,1.151,0.64,0.43,0,0
0,0,1,0,1.151,0.64,0.43,0,0
0,0,1,0,1.151,0.64,0.43,0,0
0,0,1,0,1.151,0.64,0.43,0,0
0,0,1,0,1.129,0.64,0.43,0,0
0,0,1,0,0.91,0.64,0.43,0,0
0,1,0,0,0.931,0.64,0.43,0,0
0,0,1,0,1.151,0.67,0.44,0,0
0,0,1,0,1.151,0.67,0.44,0,0
0,0,1,0,0.87,0.67,0.44,0,0
0,0,1,0,0.955,0.68,0.44,0,0
0,0,1,0,0.947,0.68,0.44,0,0
0,0,1,0,0.899,0.68,0.44,0,0
0,1,0,0,1.006,0.74,0.43,0,0
0,1,0,0,0.939,0.62,0.43,0,0
0,0,1,0,1.151,0.62,0.43,0,0
0,0,1,0,1.151,0.62,0.43,0,0
0,0,1,0,1.151,0.62,0.43,0,0
0,0,1,0,1.151,0.62,0.43,0,0
0,0,1,0,1.151,0.62,0.43,0,0
0,0,1,0,1.151,0.62,0.43,0,0
0,0,1,0,1.151,0.62,0.43,0,0
0,0,1,0,1.151,0.62,0.43,0,0
0,0,1,0,1.151,0.62,0.43,0,0
0,0,1,0,1.151,0.62,0.43,0,0
0,0,1,0,1.151,0.62,0.43,0,0
0,0,1,0,1.151,0.62,0.43,0,0
0,0,1,0,1.151,0.62,0.43,0,0
0,0,1,0,1.151,0.62,0.43,0,0
0,0,1,0,1.151,0.62,0.43,0,0
0,0,1,0,1.151,0.62,0.43,0,0
0,0,1,0,1.151,0.62,0.43,0,0
0,0,1,0,1.093,0.62,0.43,0,0
0,1,0,0,0.931,0.58,0.41,0,0
0,1,0,0,0.921,0.58,0.41,1,0
0,1,0,0,0.87,0.58,0.41,0,0
0,1,0,0,0.87,0.58,0.41,0,0
0,0,1,0,0.885,0.58,0.41,0,0
0,0,1,0,1.151,0.58,0.41,0,0
0,0,1,0,1.151,0.58,0.41,0,0
1,0,1,0,1.151,0.58,0.41,0,0
0,0,1,0,1.151,0.58,0.41,0,0
0,0,1,0,1.151,0.58,0.41,0,0
0,0,1,0,1.151,0.58,0.41,0,0
0,0,1,0,1.151,0.58,0.41,0,0
0,0,1,0,1.151,0.58,0.41,0,0
0,0,1,0,1.151,0.58,0.41,0,0
0,0,1,0,1.151,0.58,0.41,0,0
0,0,1,0,1.151,0.58,0.41,0,0
0,0,1,0,1.151,0.58,0.41,0,0
0,0,1,0,1.151,0.58,0.41,0,0
0,0,1,0,1.151,0.58,0.41,0,0
0,0,1,0,1.151,0.58,0.41,0,0
0,0,1,0,1.151,0.58,0.41,0,0
0,0,1,0,0.985,0.58,0.41,0,0
0,0,1,0,1.151,0.58,0.4,0,1
0,0,1,0,1.151,0.58,0.4,0,1
0,0,1,0,1.151,0.58,0.4,0,1
0,0,1,0,1.151,0.58,0.4,0,1
0,0,1,0,1.151,0.58,0.4,0,1
0,0,1,0,1.151,0.58,0.4,0,1
0,0,1,0,1.151,0.58,0.4,0,1
0,0,1,0,1.151,0.58,0.4,0,1
0,0,1,0,1.151,0.58,0.4,0,1
0,0,1,0,1.151,0.58,0.4,0,1
0,0,1,0,1.151,0.58,0.4,0,1
0,0,1,0,1.151,0.58,0.4,0,1
0,0,1,0,1.151,0.58,0.4,0,1
0,0,1,0,1.151,0.58,0.4,0,1
0,0,1,0,1.151,0.58,0.4,0,1
0,0,1,0,1.151,0.58,0.4,0,1
0,0,1,0,1.143,0.58,0.4,0,1
0,0,0,1,0.908,0.76,0.56,1,0
0,1,0,0,0.888,0.76,0.56,0,0
0,1,0,0,0.899,0.84,0.59,0,1
0,0,1,0,0.852,0.88,0.61,0,1
0,0,1,0,0.87,0.88,0.61,0,1
0,0,1,0,0.829,0.88,0.61,0,1
0,0,1,0,1.151,0.79,0.52,0,1
0,0,1,0,1.151,0.79,0.52,0,1
1,0,1,0,1.151,0.79,0.52,0,1
0,0,1,0,1.151,0.79,0.52,0,1
0,0,1,0,1.151,0.79,0.52,0,1
0,0,1,0,1.151,0.79,0.52,0,1
0,0,1,0,1.151,0.79,0.52,0,1
0,0,1,0,1.151,0.79,0.52,0,1
0,0,1,0,1.151,0.79,0.52,0,1
0,0,1,0,1.151,0.79,0.52,0,1
0,0,1,0,1.151,0.79,0.52,0,1
0,0,1,0,1.093,0.79,0.52,0,1
0,0,1,0,0.931,0.78,0.51,0,0
0,1,0,0,0.939,0.76,0.51,0,0
0,1,0,0,0.87,0.74,0.51,1,0
0,1,0,0,0.968,0.74,0.51,1,0
0,1,0,0,0.935,0.79,0.52,0,0
0,1,0,0,0.955,0.79,0.54,0,0
0,1,0,0,0.921,0.79,0.54,0,0
0,1,0,0,0.885,0.79,0.54,0,0
0,0,1,0,1.099,0.7,0.49,0,1
0,0,1,0,0.962,0.69,0.49,0,0
0,0,1,0,1.151,0.69,0.48,0,1
0,0,1,0,1.151,0.69,0.48,0,1
0,0,1,0,1.151,0.69,0.48,0,1
0,0,1,0,1.151,0.69,0.48,0,1
0,0,1,0,1.151,0.69,0.48,0,1
0,0,1,0,1.151,0.69,0.48,0,1
0,0,1,0,0.98,0.69,0.48,0,1
0,1,0,0,0.91,0.65,0.47,0,0
0,0,1,0,1.151,0.65,0.47,0,1
0,0,1,0,1.151,0.65,0.47,0,1
0,0,1,0,1.151,0.65,0.47,0,1
0,0,1,0,0.955,0.65,0.47,0,1
0,1,0,0,0.974,0.65,0.47,0,0
0,0,1,0,1.151,0.64,0.48,0,1
0,0,1,0,1.151,0.64,0.48,0,1
0,0,1,0,1.151,0.64,0.48,0,1
0,0,1,0,1.151,0.64,0.48,0,1
0,0,1,0,1.151,0.64,0.48,0,1
0,0,1,0,0.87,0.64,0.48,0,1
0,1,0,0,0.939,0.63,0.49,0,0
0,0,1,0,1.151,0.63,0.49,0,0
0,0,1,0,1.151,0.63,0.49,0,0
0,0,1,0,1.151,0.63,0.49,0,0
0,0,1,0,1.151,0.63,0.49,0,0
0,0,1,0,1.151,0.63,0.49,0,0
0,0,1,0,1.151,0.63,0.49,0,0
0,0,1,0,1.151,0.63,0.49,0,0
0,0,1,0,1.151,0.63,0.49,0,0
0,0,1,0,1.133,0.63,0.49,1,0
0,1,0,0,0.909,0.67,0.47,1,0
0,1,0,0,0.87,0.59,0.44,0,0
0,1,0,0,0.921,0.59,0.44,0,0
0,0,1,0,1.151,0.59,0.44,0,0
0,0,1,0,1.151,0.59,0.44,0,0
0,0,1,0,1.151,0.59,0.44,0,0
0,0,1,0,1.151,0.59,0.44,0,0
0,0,1,0,1.151,0.59,0.44,0,0
0,0,1,0,1.151,0.59,0.44,0,0
0,0,1,0,1.151,0.59,0.44,0,0
0,0,1,0,1.151,0.59,0.44,0,0
0,0,1,0,1.151,0.59,0.44,0,0
0,0,1,0,1.151,0.59,0.44,0,0
0,0,1,0,1.151,0.59,0.44,0,0
0,0,1,0,0.974,0.59,0.44,0,0
0,1,0,0,0.963,0.59,0.44,0,0
0,1,0,0,0.885,0.59,0.45,0,0
0,0,1,0,1.151,0.59,0.45,0,1
0,0,1,0,1.151,0.59,0.45,0,1
0,0,1,0,1.151,0.59,0.45,0,1
0,0,1,0,1.151,0.59,0.45,0,1
0,0,1,0,1.151,0.59,0.45,0,1
0,0,1,0,1.151,0.59,0.45,0,1
0,0,1,0,1.151,0.59,0.45,0,1
0,0,1,0,1.151,0.59,0.45,0,1
0,0,1,0,1.151,0.59,0.45,0,1
0,0,1,0,1.151,0.59,0.45,0,1
0,0,1,0,1.151,0.59,0.45,0,1
0,0,1,0,1.151,0.59,0.45,0,1
0,0,1,0,1.151,0.59,0.45,0,1
0,0,1,0,1.151,0.59,0.45,0,1
0,0,1,0,1.121,0.59,0.45,0,1
0,1,0,0,0.94,0.59,0.45,0,0
0,1,0,0,0.87,0.62,0.45,0,0
0,0,1,0,1.151,0.6,0.45,0,1
0,0,1,0,1.151,0.6,0.45,0,1
0,0,1,0,1.151,0.6,0.45,0,1
0,0,1,0,1.151,0.6,0.45,0,1
0,0,1,0,1.151,0.6,0.45,0,1
0,0,1,0,1.151,0.6,0.45,0,1
0,0,1,0,1.151,0.6,0.45,0,1
0,0,1,0,1.151,0.6,0.45,0,1
0,0,1,0,1.151,0.6,0.45,0,1
0,0,1,0,1.151,0.6,0.45,0,1
0,0,1,0,1.151,0.6,0.45,0,1
0,0,1,0,1.151,0.6,0.45,0,1
0,0,1,0,1.151,0.6,0.45,0,1
0,0,1,0,1.046,0.6,0.45,0,1
0,1,0,0,0.931,0.69,0.43,0,0
0,1,0,0,0.97,0.73,0.32,0,0
0,0,0,0,1.106,1.07,0.41,0,1
0,0,0,0,0.956,1.06,0.38,1,0
0,0,0,0,0.902,1.04,0.21,0,0
0,0,0,0,1.141,1.09,0.36,0,1
0,0,0,0,0.988,1.09,0.36,0,1
0,0,0,0,1.151,1.02,0.33,0,1
0,0,0,0,1.048,1.02,0.33,1,1
0,1,0,0,0.885,0.72,0.39,0,0
0,1,0,0,0.931,0.72,0.39,0,0
0,0,1,0,1.151,0.69,0.5,0,1
0,0,1,0,1.151,0.69,0.5,0,1
0,0,1,0,1.151,0.69,0.5,0,1
0,0,1,0,1.151,0.69,0.5,0,1
0,0,1,0,1.151,0.69,0.5,0,1
0,0,1,0,1.151,0.69,0.5,0,1
0,0,1,0,1.151,0.69,0.5,0,1
0,0,1,0,1.151,0.69,0.5,0,1
0,0,1,0,1.151,0.69,0.5,0,1
1,0,1,0,1.151,0.69,0.5,0,1
0,0,1,0,1.151,0.69,0.5,0,1
1,0,1,0,1.057,0.69,0.5,0,1
0,0,1,0,0.947,0.7,0.5,0,0
0,1,0,0,0.973,0.7,0.5,0,0
0,0,0,0,0.983,0.7,0.5,0,0
0,0,0,0,0.881,0.82,0.47,0,0
0,0,0,0,0.976,0.81,0.47,0,0
0,1,0,0,1.004,0.81,0.47,0,0
0,1,0,0,0.899,0.81,0.47,0,0
0,1,0,0,0.87,0.81,0.47,0,0
0,1,0,0,0.87,0.81,0.47,0,0
0,1,0,0,0.962,0.79,0.47,0,0
0,1,0,0,0.91,0.77,0.46,0,0
0,0,1,0,1.151,0.67,0.44,0,1
0,0,1,0,1.151,0.67,0.44,0,1
0,0,1,0,1.151,0.67,0.44,0,1
0,0,1,0,1.136,0.67,0.44,0,1
0,0,1,0,0.995,0.6,0.43,0,0
0,0,1,0,1.151,0.59,0.41,0,0
0,0,1,0,1.151,0.59,0.41,0,0
0,0,1,0,1.151,0.59,0.41,0,0
0,0,1,0,1.151,0.59,0.41,0,0
0,0,1,0,1.151,0.59,0.41,0,0
0,0,1,0,1.151,0.59,0.41,0,0
0,0,1,0,1.151,0.59,0.41,0,0
0,0,1,0,1.151,0.59,0.41,0,0
0,0,1,0,1.151,0.59,0.41,0,0
0,0,1,0,1.151,0.59,0.41,0,0
0,0,1,0,1.151,0.59,0.41,0,0
0,0,1,0,1.151,0.59,0.41,0,0
0,0,1,0,1.151,0.59,0.41,0,0
0,0,1,0,1.139,0.59,0.41,0,0
0,1,0,0,0.898,0.6,0.4,0,0
0,1,0,0,0.87,0.58,0.4,0,0
0,0,1,0,1.151,0.58,0.4,0,0
0,0,1,0,1.015,0.58,0.4,0,0
0,0,1,0,1.062,0.97,0.55,0,0
0,1,0,0,0.899,0.97,0.55,0,0
0,1,0,0,0.899,0.97,0.55,1,0
0,1,0,0,0.848,0.85,0.56,0,0
0,0,1,0,0.801,0.85,0.56,0,0
0,0,1,0,1.111,0.82,0.54,0,1
0,0,1,0,0.947,0.81,0.55,0,1
0,0,1,0,1.151,0.8,0.55,0,1
0,0,1,0,1.151,0.8,0.55,0,1
0,0,1,0,1.151,0.8,0.55,0,1
0,0,1,0,1.151,0.8,0.55,0,1
0,0,1,0,1.149,0.8,0.55,0,1
0,0,1,0,0.931,0.79,0.55,1,1
0,0,1,0,0.947,0.79,0.55,0,1
0,0,1,0,1.151,0.8,0.55,0,1
0,0,1,0,1.151,0.8,0.55,0,1
0,0,1,0,1.151,0.8,0.55,0,1
0,0,1,0,0.962,0.8,0.55,0,1
0,1,0,0,0.946,0.8,0.55,0,0
0,1,0,0,0.87,0.79,0.55,0,0
0,0,1,0,1.151,0.79,0.53,0,1
0,0,1,0,1.151,0.79,0.53,0,1
0,0,1,0,1.151,0.79,0.53,0,1
0,0,1,0,1.151,0.79,0.53,0,1
0,0,1,0,1.151,0.79,0.53,0,1
0,0,1,0,1.151,0.79,0.53,0,1
0,0,1,0,1.043,0.79,0.53,0,1
0,1,0,0,0.939,0.8,0.5,0,1
0,0,1,0,1.151,0.8,0.5,0,1
0,0,1,0,1.095,0.8,0.5,0,1
0,0,1,0,1,0.8,0.5,0,0
0,1,0,0,0.91,0.82,0.49,0,0
0,1,0,0,0.939,0.82,0.49,0,0
0,0,1,0,1.151,0.77,0.48,0,1
0,0,1,0,1.151,0.77,0.48,0,1
0,0,1,0,1.151,0.77,0.48,0,1
0,0,1,0,1.009,0.77,0.48,0,1
0,1,0,0,0.968,0.77,0.48,0,0
0,0,1,0,1.151,0.79,0.48,0,0
1,0,1,0,1.151,0.79,0.48,0,0
0,0,1,0,1.151,0.79,0.48,0,0
0,0,1,0,1.093,0.79,0.48,0,0
0,0,1,0,1.013,0.79,0.48,1,0
0,1,0,0,0.95,0.9,0.53,1,0
0,0,0,0,0.912,0.94,0.54,0,0
0,1,0,0,0.974,0.86,0.45,0,0
0,1,0,0,0.87,0.78,0.42,0,0
0,0,1,0,1.151,0.68,0.39,0,1
1,0,1,0,1.151,0.68,0.39,0,1
1,0,1,0,1.151,0.68,0.39,0,1
0,0,1,0,1.151,0.68,0.39,0,1
0,0,1,0,1.151,0.68,0.39,0,1
0,0,1,0,1.151,0.68,0.39,0,1
0,0,1,0,1.142,0.68,0.39,1,1
0,0,1,0,0.921,0.6,0.31,0,0
0,0,1,0,1.14,0.6,0.31,1,1
0,0,1,0,0.955,0.6,0.31,0,1
0,0,1,0,1.151,0.6,0.31,0,1
0,0,1,0,1.093,0.6,0.31,0,1
0,0,1,0,0.974,0.6,0.31,0,1
0,0,1,0,0.985,0.6,0.31,0,1
0,0,1,0,1.151,0.6,0.34,0,1
0,0,1,0,1.151,0.6,0.34,0,1
0,0,1,0,1.151,0.6,0.34,0,1
0,0,1,0,1.151,0.6,0.34,0,1
0,0,1,0,1.151,0.6,0.34,0,1
0,0,1,0,1.151,0.6,0.34,0,1
0,0,1,0,1.088,0.6,0.34,1,1
0,1,0,0,0.891,0.6,0.34,0,0
0,1,0,0,0.91,0.6,0.34,0,0
0,0,1,0,1.151,0.6,0.34,0,1
0,0,1,0,1.151,0.6,0.34,0,1
